L1,R1,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
Pthlh,Rxfp2,1251,DEVCOMLR:10116:CEC281AC2CAE,rat_development_LR001251,PTHLH,RXFP2,PTHLH>>RXFP2,simple,1,1,PTHLH>>RXFP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Pthlh,Rxfp1,1252,DEVCOMLR:10116:DAEEE8F7B256,rat_development_LR001252,PTHLH,RXFP1,PTHLH>>RXFP1,simple,1,1,PTHLH>>RXFP1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Vegfa,Pdgfra,1253,DEVCOMLR:10116:3CFAD214DBB1,rat_development_LR001253,VEGFA,PDGFRA,VEGFA>>PDGFRA,simple,1,1,VEGFA>>PDGFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Lhcgr,1254,DEVCOMLR:10116:BDE35DBF0E25,rat_development_LR001254,ADCYAP1,LHCGR,ADCYAP1>>LHCGR,simple,1,1,ADCYAP1>>LHCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Fshr,1255,DEVCOMLR:10116:7727FAA4FB89,rat_development_LR001255,ADCYAP1,FSHR,ADCYAP1>>FSHR,simple,1,1,ADCYAP1>>FSHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Hrh2,1256,DEVCOMLR:10116:3FA97BE9964C,rat_development_LR001256,ADCYAP1,HRH2,ADCYAP1>>HRH2,simple,1,1,ADCYAP1>>HRH2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Avpr2,1257,DEVCOMLR:10116:9CCBD46132F3,rat_development_LR001257,ADCYAP1,AVPR2,ADCYAP1>>AVPR2,simple,1,1,ADCYAP1>>AVPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Calcr,1258,DEVCOMLR:10116:0812A27FC0FF,rat_development_LR001258,ADCYAP1,CALCR,ADCYAP1>>CALCR,simple,1,1,ADCYAP1>>CALCR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Mc5r,1259,DEVCOMLR:10116:B7F043B9863E,rat_development_LR001259,ADCYAP1,MC5R,ADCYAP1>>MC5R,simple,1,1,ADCYAP1>>MC5R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Htr7,1260,DEVCOMLR:10116:4ECBB97FE4D1,rat_development_LR001260,ADCYAP1,HTR7,ADCYAP1>>HTR7,simple,1,1,ADCYAP1>>HTR7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Crhr1,1261,DEVCOMLR:10116:2940A6BAECDB,rat_development_LR001261,ADCYAP1,CRHR1,ADCYAP1>>CRHR1,simple,1,1,ADCYAP1>>CRHR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Mc3r,1262,DEVCOMLR:10116:713FE20404A5,rat_development_LR001262,ADCYAP1,MC3R,ADCYAP1>>MC3R,simple,1,1,ADCYAP1>>MC3R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Glp1r,1263,DEVCOMLR:10116:1F149DC947C8,rat_development_LR001263,ADCYAP1,GLP1R,ADCYAP1>>GLP1R,simple,1,1,ADCYAP1>>GLP1R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Gcgr,1264,DEVCOMLR:10116:ED0F780B08EC,rat_development_LR001264,ADCYAP1,GCGR,ADCYAP1>>GCGR,simple,1,1,ADCYAP1>>GCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Gipr,1265,DEVCOMLR:10116:ED64338300C9,rat_development_LR001265,ADCYAP1,GIPR,ADCYAP1>>GIPR,simple,1,1,ADCYAP1>>GIPR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Pth2r,1266,DEVCOMLR:10116:6425895097AE,rat_development_LR001266,ADCYAP1,PTH2R,ADCYAP1>>PTH2R,simple,1,1,ADCYAP1>>PTH2R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Htr6,1267,DEVCOMLR:10116:5A124529BC4A,rat_development_LR001267,ADCYAP1,HTR6,ADCYAP1>>HTR6,simple,1,1,ADCYAP1>>HTR6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Mc2r,1268,DEVCOMLR:10116:403E86C79DAE,rat_development_LR001268,ADCYAP1,MC2R,ADCYAP1>>MC2R,simple,1,1,ADCYAP1>>MC2R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Mc1r,1269,DEVCOMLR:10116:A5A3F2E7FD54,rat_development_LR001269,ADCYAP1,MC1R,ADCYAP1>>MC1R,simple,1,1,ADCYAP1>>MC1R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Ghrhr,1270,DEVCOMLR:10116:C464102CFBD2,rat_development_LR001270,ADCYAP1,GHRHR,ADCYAP1>>GHRHR,simple,1,1,ADCYAP1>>GHRHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Pth1r,1271,DEVCOMLR:10116:7C0C031C4A1B,rat_development_LR001271,ADCYAP1,PTH1R,ADCYAP1>>PTH1R,simple,1,1,ADCYAP1>>PTH1R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Crhr2,1272,DEVCOMLR:10116:09FA45EBCD93,rat_development_LR001272,ADCYAP1,CRHR2,ADCYAP1>>CRHR2,simple,1,1,ADCYAP1>>CRHR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Htr4,1273,DEVCOMLR:10116:861D7D1640BD,rat_development_LR001273,ADCYAP1,HTR4,ADCYAP1>>HTR4,simple,1,1,ADCYAP1>>HTR4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Calcrl,1274,DEVCOMLR:10116:59DF06A61896,rat_development_LR001274,ADCYAP1,CALCRL,ADCYAP1>>CALCRL,simple,1,1,ADCYAP1>>CALCRL,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Npsr1,1275,DEVCOMLR:10116:A1A0E0F5BA67,rat_development_LR001275,ADCYAP1,NPSR1,ADCYAP1>>NPSR1,simple,1,1,ADCYAP1>>NPSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Rxfp2,1276,DEVCOMLR:10116:F1923974CBF3,rat_development_LR001276,ADCYAP1,RXFP2,ADCYAP1>>RXFP2,simple,1,1,ADCYAP1>>RXFP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Adcyap1,Rxfp1,1277,DEVCOMLR:10116:B2393E9A4F48,rat_development_LR001277,ADCYAP1,RXFP1,ADCYAP1>>RXFP1,simple,1,1,ADCYAP1>>RXFP1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Tacr2,1278,DEVCOMLR:10116:9F7921307FD9,rat_development_LR001278,TRH,TACR2,TRH>>TACR2,simple,1,1,TRH>>TACR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Ednrb,1279,DEVCOMLR:10116:95C94D4F3E08,rat_development_LR001279,TRH,EDNRB,TRH>>EDNRB,simple,1,1,TRH>>EDNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Fpr2,1280,DEVCOMLR:10116:7C40EF4A70EE,rat_development_LR001280,TRH,FPR2,TRH>>FPR2,simple,1,1,TRH>>FPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Ednra,1281,DEVCOMLR:10116:309F3B1D846F,rat_development_LR001281,TRH,EDNRA,TRH>>EDNRA,simple,1,1,TRH>>EDNRA,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Tacr1,1282,DEVCOMLR:10116:35FB9B55091E,rat_development_LR001282,TRH,TACR1,TRH>>TACR1,simple,1,1,TRH>>TACR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,F2r,1283,DEVCOMLR:10116:B776B95557F9,rat_development_LR001283,TRH,F2R,TRH>>F2R,simple,1,1,TRH>>F2R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Htr2a,1284,DEVCOMLR:10116:7889BAA66765,rat_development_LR001284,TRH,HTR2A,TRH>>HTR2A,simple,1,1,TRH>>HTR2A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Htr2c,1285,DEVCOMLR:10116:ADFA6B339CAD,rat_development_LR001285,TRH,HTR2C,TRH>>HTR2C,simple,1,1,TRH>>HTR2C,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Nmbr,1286,DEVCOMLR:10116:D926ADA087F1,rat_development_LR001286,TRH,NMBR,TRH>>NMBR,simple,1,1,TRH>>NMBR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Tacr3,1287,DEVCOMLR:10116:A2B0B2BDAB6B,rat_development_LR001287,TRH,TACR3,TRH>>TACR3,simple,1,1,TRH>>TACR3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Bdkrb2,1288,DEVCOMLR:10116:240DA43E4682,rat_development_LR001288,TRH,BDKRB2,TRH>>BDKRB2,simple,1,1,TRH>>BDKRB2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Grpr,1289,DEVCOMLR:10116:05DEFD6EF6A6,rat_development_LR001289,TRH,GRPR,TRH>>GRPR,simple,1,1,TRH>>GRPR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Agtr1a,1290,DEVCOMLR:10116:046F1EC26C4F,rat_development_LR001290,TRH,AGTR1A,TRH>>AGTR1A,simple,1,1,TRH>>AGTR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Oxtr,1291,DEVCOMLR:10116:809DD9F321D9,rat_development_LR001291,TRH,OXTR,TRH>>OXTR,simple,1,1,TRH>>OXTR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Ntsr1,1292,DEVCOMLR:10116:57A3B4A0DE88,rat_development_LR001292,TRH,NTSR1,TRH>>NTSR1,simple,1,1,TRH>>NTSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Cckar,1293,DEVCOMLR:10116:CF3376F95E35,rat_development_LR001293,TRH,CCKAR,TRH>>CCKAR,simple,1,1,TRH>>CCKAR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Cckbr,1294,DEVCOMLR:10116:5F8DE7594FCF,rat_development_LR001294,TRH,CCKBR,TRH>>CCKBR,simple,1,1,TRH>>CCKBR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Hrh1,1295,DEVCOMLR:10116:FFA7281FF7DD,rat_development_LR001295,TRH,HRH1,TRH>>HRH1,simple,1,1,TRH>>HRH1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Avpr1a,1296,DEVCOMLR:10116:2991EFBDB9B8,rat_development_LR001296,TRH,AVPR1A,TRH>>AVPR1A,simple,1,1,TRH>>AVPR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Htr2b,1297,DEVCOMLR:10116:FC06F6FF5B1F,rat_development_LR001297,TRH,HTR2B,TRH>>HTR2B,simple,1,1,TRH>>HTR2B,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Xcr1,1298,DEVCOMLR:10116:EACE30ADCC64,rat_development_LR001298,TRH,XCR1,TRH>>XCR1,simple,1,1,TRH>>XCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Bdkrb1,1299,DEVCOMLR:10116:A1D99E577218,rat_development_LR001299,TRH,BDKRB1,TRH>>BDKRB1,simple,1,1,TRH>>BDKRB1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Gcgr,1300,DEVCOMLR:10116:DEA5371A91BE,rat_development_LR001300,TRH,GCGR,TRH>>GCGR,simple,1,1,TRH>>GCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Avpr1b,1301,DEVCOMLR:10116:018601C812A3,rat_development_LR001301,TRH,AVPR1B,TRH>>AVPR1B,simple,1,1,TRH>>AVPR1B,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,F2rl1,1302,DEVCOMLR:10116:8E8700D3FAF6,rat_development_LR001302,TRH,F2RL1,TRH>>F2RL1,simple,1,1,TRH>>F2RL1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Npsr1,1303,DEVCOMLR:10116:E3FC8BF70397,rat_development_LR001303,TRH,NPSR1,TRH>>NPSR1,simple,1,1,TRH>>NPSR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Prokr2,1304,DEVCOMLR:10116:2A181549DE77,rat_development_LR001304,TRH,PROKR2,TRH>>PROKR2,simple,1,1,TRH>>PROKR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Prokr1,1305,DEVCOMLR:10116:90A53FC77604,rat_development_LR001305,TRH,PROKR1,TRH>>PROKR1,simple,1,1,TRH>>PROKR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Lpar1,1306,DEVCOMLR:10116:D2500344092A,rat_development_LR001306,TRH,LPAR1,TRH>>LPAR1,simple,1,1,TRH>>LPAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
Trh,Ghsr,1307,DEVCOMLR:10116:0C6184BFCD16,rat_development_LR001307,TRH,GHSR,TRH>>GHSR,simple,1,1,TRH>>GHSR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,rat_L_R_develoment.csv,rat,Rattus norvegicus,10116,development,legacy_context_member,,,0,,0
