L1,L2,R1,R2,R3,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
ADAM2,,ITGB1,,,2095,DEVCOMLR:9913:B7CA5F7540EE,BOS_development_LR002076,ADAM2,ITGB1,ADAM2>>ITGB1,simple,1,1,ADAM2>>ITGB1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9889149;10518536,9889149;10518536,9889149;10518536,2,2,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
ADCYAP1,,ADRB2,,,2096,DEVCOMLR:9913:5F07803BCD6C,BOS_development_LR002077,ADCYAP1,ADRB2,ADCYAP1>>ADRB2,simple,1,1,ADCYAP1>>ADRB2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADCYAP1,,RAMP2,,,2097,DEVCOMLR:9913:D41E0F552882,BOS_development_LR002078,ADCYAP1,RAMP2,ADCYAP1>>RAMP2,simple,1,1,ADCYAP1>>RAMP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADCYAP1,,RAMP3,,,2098,DEVCOMLR:9913:6C6935747A84,BOS_development_LR002079,ADCYAP1,RAMP3,ADCYAP1>>RAMP3,simple,1,1,ADCYAP1>>RAMP3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADIPOQ,,CNR2,,,2099,DEVCOMLR:9913:07DA86A6ECC9,BOS_development_LR002080,ADIPOQ,CNR2,ADIPOQ>>CNR2,simple,1,1,ADIPOQ>>CNR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADM,,ADCYAP1R1,,,2100,DEVCOMLR:9913:5C511313648D,BOS_development_LR002081,ADM,ADCYAP1R1,ADM>>ADCYAP1R1,simple,1,1,ADM>>ADCYAP1R1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADM,,ADRB2,,,2101,DEVCOMLR:9913:97E64FFFCC48,BOS_development_LR002082,ADM,ADRB2,ADM>>ADRB2,simple,1,1,ADM>>ADRB2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADM,,ADRB3,,,2102,DEVCOMLR:9913:289506A623EF,BOS_development_LR002083,ADM,ADRB3,ADM>>ADRB3,simple,1,1,ADM>>ADRB3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADM,,GPR182,,,2103,DEVCOMLR:9913:9C83C7F6FC4F,BOS_development_LR002084,ADM,GPR182,ADM>>GPR182,simple,1,1,ADM>>GPR182,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADM,,GPR20,,,2104,DEVCOMLR:9913:F0B86CD1B49B,BOS_development_LR002085,ADM,GPR20,ADM>>GPR20,simple,1,1,ADM>>GPR20,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADM,,GPR84,,,2105,DEVCOMLR:9913:35936959C9D8,BOS_development_LR002086,ADM,GPR84,ADM>>GPR84,simple,1,1,ADM>>GPR84,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADM,,PTH1R,,,2106,DEVCOMLR:9913:49372C47962A,BOS_development_LR002087,ADM,PTH1R,ADM>>PTH1R,simple,1,1,ADM>>PTH1R,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADM,,TSHR,,,2107,DEVCOMLR:9913:BEF2FC9AE18E,BOS_development_LR002088,ADM,TSHR,ADM>>TSHR,simple,1,1,ADM>>TSHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADM,,VIPR1,,,2108,DEVCOMLR:9913:49DC66BE912C,BOS_development_LR002089,ADM,VIPR1,ADM>>VIPR1,simple,1,1,ADM>>VIPR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADM2,,ADRB2,,,2109,DEVCOMLR:9913:E3E9B435D542,BOS_development_LR002090,ADM2,ADRB2,ADM2>>ADRB2,simple,1,1,ADM2>>ADRB2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADM2,,CALCR,,,2110,DEVCOMLR:9913:1D5EF9AAF4C9,BOS_development_LR002091,ADM2,CALCR,ADM2>>CALCR,simple,1,1,ADM2>>CALCR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ADM2,,VIPR1,,,2111,DEVCOMLR:9913:156F2E96788C,BOS_development_LR002092,ADM2,VIPR1,ADM2>>VIPR1,simple,1,1,ADM2>>VIPR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
AGRN,,ATP1A3,,,2112,DEVCOMLR:9913:34D580EDD26C,BOS_development_LR002093,AGRN,ATP1A3,AGRN>>ATP1A3,simple,1,1,AGRN>>ATP1A3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16630822,16630822,16630822,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
AGRN,,ITGB1,,,2113,DEVCOMLR:9913:461F79CFBE0F,BOS_development_LR002094,AGRN,ITGB1,AGRN>>ITGB1,simple,1,1,AGRN>>ITGB1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9367446,9367446,9367446,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
AGRN,,LRP1,,,2114,DEVCOMLR:9913:420F94B1DC3D,BOS_development_LR002095,AGRN,LRP1,AGRN>>LRP1,simple,1,1,AGRN>>LRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
AGRN,,LRP2,,,2115,DEVCOMLR:9913:280F5F767E32,BOS_development_LR002096,AGRN,LRP2,AGRN>>LRP2,simple,1,1,AGRN>>LRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
AHSG,,INSR,,,2116,DEVCOMLR:9913:C593B7E8240B,BOS_development_LR002097,AHSG,INSR,AHSG>>INSR,simple,1,1,AHSG>>INSR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7906861,7906861,7906861,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
AMELX,,LAMP1,,,2117,DEVCOMLR:9913:FCAED4E12E41,BOS_development_LR002098,AMELX,LAMP1,AMELX>>LAMP1,simple,1,1,AMELX>>LAMP1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
AMH,,EGFR,,,2118,DEVCOMLR:9913:B359B3571C3F,BOS_development_LR002099,AMH,EGFR,AMH>>EGFR,simple,1,1,AMH>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,8596488,8596488,8596488,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
ANG,,EGFR,,,2119,DEVCOMLR:9913:78FF118AF258,BOS_development_LR002100,ANG,EGFR,ANG>>EGFR,simple,1,1,ANG>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ANGPT1,,TIE1,,,2120,DEVCOMLR:9913:274456ADFE8E,BOS_development_LR002101,ANGPT1,TIE1,ANGPT1>>TIE1,simple,1,1,ANGPT1>>TIE1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11172728;15851516,11172728;15851516,11172728;15851516,2,2,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
ANGPTL2,,TIE1,,,2121,DEVCOMLR:9913:A87949F29EB5,BOS_development_LR002102,ANGPTL2,TIE1,ANGPTL2>>TIE1,simple,1,1,ANGPTL2>>TIE1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ANGPTL3,,ITGA5,,,2122,DEVCOMLR:9913:F67EEC901ED7,BOS_development_LR002103,ANGPTL3,ITGA5,ANGPTL3>>ITGA5,simple,1,1,ANGPTL3>>ITGA5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ANXA1,,ADRA2A,,,2123,DEVCOMLR:9913:635BD3BBD1A8,BOS_development_LR002104,ANXA1,ADRA2A,ANXA1>>ADRA2A,simple,1,1,ANXA1>>ADRA2A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ANXA1,,DYSF,,,2124,DEVCOMLR:9913:AB81380D82CC,BOS_development_LR002105,ANXA1,DYSF,ANXA1>>DYSF,simple,1,1,ANXA1>>DYSF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ANXA1,,EGFR,,,2125,DEVCOMLR:9913:83009C51D94F,BOS_development_LR002106,ANXA1,EGFR,ANXA1>>EGFR,simple,1,1,ANXA1>>EGFR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ANXA1,,GRM7,,,2126,DEVCOMLR:9913:E2CBA8EE92B4,BOS_development_LR002107,ANXA1,GRM7,ANXA1>>GRM7,simple,1,1,ANXA1>>GRM7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
ANXA1,,MTNR1A,,,2127,DEVCOMLR:9913:4FAF2498D7F7,BOS_development_LR002108,ANXA1,MTNR1A,ANXA1>>MTNR1A,simple,1,1,ANXA1>>MTNR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
APLN,,ADRA2A,,,2128,DEVCOMLR:9913:A314CF967473,BOS_development_LR002109,APLN,ADRA2A,APLN>>ADRA2A,simple,1,1,APLN>>ADRA2A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
APLN,,GRM7,,,2129,DEVCOMLR:9913:5B940C72E5F0,BOS_development_LR002110,APLN,GRM7,APLN>>GRM7,simple,1,1,APLN>>GRM7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
APLN,,MTNR1A,,,2130,DEVCOMLR:9913:2C11CA5F2DFE,BOS_development_LR002111,APLN,MTNR1A,APLN>>MTNR1A,simple,1,1,APLN>>MTNR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
APOA1,,LDLR,,,2131,DEVCOMLR:9913:9422945EF121,BOS_development_LR002112,APOA1,LDLR,APOA1>>LDLR,simple,1,1,APOA1>>LDLR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16150825,16150825,16150825,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
APOA1,,LRP1,,,2132,DEVCOMLR:9913:00747A1F96F4,BOS_development_LR002113,APOA1,LRP1,APOA1>>LRP1,simple,1,1,APOA1>>LRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
APOA1,,LRP2,,,2133,DEVCOMLR:9913:526DCA37AABD,BOS_development_LR002114,APOA1,LRP2,APOA1>>LRP2,simple,1,1,APOA1>>LRP2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
APOA2,,LDLR,,,2134,DEVCOMLR:9913:C1B5FCE8BB30,BOS_development_LR002115,APOA2,LDLR,APOA2>>LDLR,simple,1,1,APOA2>>LDLR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
APOA4,,LDLR,,,2135,DEVCOMLR:9913:67C8572C5EBC,BOS_development_LR002116,APOA4,LDLR,APOA4>>LDLR,simple,1,1,APOA4>>LDLR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
APOC2,,LDLR,,,2136,DEVCOMLR:9913:97A7B56E5337,BOS_development_LR002117,APOC2,LDLR,APOC2>>LDLR,simple,1,1,APOC2>>LDLR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
APOC3,,LDLR,,,2137,DEVCOMLR:9913:FC6EC396EFAB,BOS_development_LR002118,APOC3,LDLR,APOC3>>LDLR,simple,1,1,APOC3>>LDLR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,27400128,27400128,27400128,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
APOC3,,SDC2,,,2138,DEVCOMLR:9913:FF6E5CB37C2D,BOS_development_LR002119,APOC3,SDC2,APOC3>>SDC2,simple,1,1,APOC3>>SDC2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
APOD,,LEPR,,,2139,DEVCOMLR:9913:7E02596B6567,BOS_development_LR002120,APOD,LEPR,APOD>>LEPR,simple,1,1,APOD>>LEPR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11344130,11344130,11344130,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
APOE,,ABCA1,,,2140,DEVCOMLR:9913:B6D310418986,BOS_development_LR002121,APOE,ABCA1,APOE>>ABCA1,simple,1,1,APOE>>ABCA1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,14754908;24814386,14754908;24814386,14754908;24814386,2,2,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
APOE,,CHRNA4,,,2141,DEVCOMLR:9913:B02603AC9FE3,BOS_development_LR002122,APOE,CHRNA4,APOE>>CHRNA4,simple,1,1,APOE>>CHRNA4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,,,0,,0
APOE,,LDLR,,,2142,DEVCOMLR:9913:73B0A5C83BBB,BOS_development_LR002123,APOE,LDLR,APOE>>LDLR,simple,1,1,APOE>>LDLR,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12036962,12036962,12036962,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
APOE,,LRP1,,,2143,DEVCOMLR:9913:C075F846CA32,BOS_development_LR002124,APOE,LRP1,APOE>>LRP1,simple,1,1,APOE>>LRP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,2779654;22622580;31677479,2779654;22622580;31677479,2779654;22622580;31677479,3,3,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
APOE,,LRP2,,,2144,DEVCOMLR:9913:2A4DAF337FEA,BOS_development_LR002125,APOE,LRP2,APOE>>LRP2,simple,1,1,APOE>>LRP2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11421580,11421580,11421580,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
APOE,,LRP4,,,2145,DEVCOMLR:9913:69977FA7BE40,BOS_development_LR002126,APOE,LRP4,APOE>>LRP4,simple,1,1,APOE>>LRP4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,17889837,17889837,17889837,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
APOE,,LRP5,,,2146,DEVCOMLR:9913:93664D5659C7,BOS_development_LR002127,APOE,LRP5,APOE>>LRP5,simple,1,1,APOE>>LRP5,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9832610,9832610,9832610,1,1,Legacy_native,0,,VGNC/NCBI/Ensembl_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;orthology_inferred,,1,development,BOS_L_R_developmen.csv,BOS,Bos taurus,9913,development,legacy_context_member,Inferred,Inferred,0,,0
