L1,R1,R2,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
INSL3,RXFP1,,3285,DEVCOMLR:9940:8BA650550286,sheep_development_LR003220,INSL3,RXFP1,INSL3>>RXFP1,simple,1,1,INSL3>>RXFP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16411781,16411781,16411781,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
INHBE,ACVR2B,,3286,DEVCOMLR:9940:4DEE85AC8FFD,sheep_development_LR003221,INHBE,ACVR2B,INHBE>>ACVR2B,simple,1,1,INHBE>>ACVR2B,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9748228,9748228,9748228,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
INHBE,ACVR1C,,3287,DEVCOMLR:9940:DD7DF36DF81F,sheep_development_LR003222,INHBE,ACVR1C,INHBE>>ACVR1C,simple,1,1,INHBE>>ACVR1C,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,37523551;38533769,37523551;38533769,37523551;38533769,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
INHBC,ACVR1C,,3288,DEVCOMLR:9940:BBB7BA1E5C26,sheep_development_LR003223,INHBC,ACVR1C,INHBC>>ACVR1C,simple,1,1,INHBC>>ACVR1C,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,35736809;39283655,35736809;39283655,35736809;39283655,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020031512,ENSOARG00020014480,,3289,DEVCOMLR:9940:DC7B88B91B34,sheep_development_LR003224,ENSOARG00020031512,ENSOARG00020014480,ENSOARG00020031512>>ENSOARG00020014480,simple,1,1,ENSOARG00020031512>>ENSOARG00020014480,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,19283782,19283782,19283782,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
L1CAM,NRP1,,3290,DEVCOMLR:9940:3CCF879EA132,sheep_development_LR003225,L1CAM,NRP1,L1CAM>>NRP1,simple,1,1,L1CAM>>NRP1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12456642,12456642,12456642,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
L1CAM,ITGB3,,3291,DEVCOMLR:9940:C9D119B56893,sheep_development_LR003226,L1CAM,ITGB3,L1CAM>>ITGB3,simple,1,1,L1CAM>>ITGB3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9396761,9396761,9396761,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
L1CAM,ITGA2B,,3294,DEVCOMLR:9940:456D07FC45BD,sheep_development_LR003227,L1CAM,ITGA2B,L1CAM>>ITGA2B,simple,1,1,L1CAM>>ITGA2B,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9396761,9396761,9396761,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020007411,CDH4,,3295,DEVCOMLR:9940:DC7C2D19FDE0,sheep_development_LR003228,ENSOARG00020007411,CDH4,ENSOARG00020007411>>CDH4,simple,1,1,ENSOARG00020007411>>CDH4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16461340,16461340,16461340,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020007411,CDH2,,3296,DEVCOMLR:9940:3BDB992B6CD3,sheep_development_LR003229,ENSOARG00020007411,CDH2,ENSOARG00020007411>>CDH2,simple,1,1,ENSOARG00020007411>>CDH2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16461340;19855082,16461340;19855082,16461340;19855082,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020007411,CDH1,,3297,DEVCOMLR:9940:E42D68EC378B,sheep_development_LR003230,ENSOARG00020007411,CDH1,ENSOARG00020007411>>CDH1,simple,1,1,ENSOARG00020007411>>CDH1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16461340;19855082,16461340;19855082,16461340;19855082,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
KLRF2,CLEC2A,,3298,DEVCOMLR:9940:8A05392DAA64,sheep_development_LR003231,KLRF2,CLEC2A,KLRF2>>CLEC2A,simple,1,1,KLRF2>>CLEC2A,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,20194751,20194751,20194751,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LAMB2,ITGA7,,3301,DEVCOMLR:9940:F5AEA8E2FDFA,sheep_development_LR003232,LAMB2,ITGA7,LAMB2>>ITGA7,simple,1,1,LAMB2>>ITGA7,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16413178,16413178,16413178,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LAMB2,ITGA6,,3302,DEVCOMLR:9940:5F7C9185D620,sheep_development_LR003233,LAMB2,ITGA6,LAMB2>>ITGA6,simple,1,1,LAMB2>>ITGA6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7721947;16413178,7721947;16413178,7721947;16413178,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LAMB1,ITGB8,,3303,DEVCOMLR:9940:DBA5D6BE4012,sheep_development_LR003234,LAMB1,ITGB8,LAMB1>>ITGB8,simple,1,1,LAMB1>>ITGB8,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7542940,7542940,7542940,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LAMA5,ITGA7,,3304,DEVCOMLR:9940:810C7D4F6002,sheep_development_LR003235,LAMA5,ITGA7,LAMA5>>ITGA7,simple,1,1,LAMA5>>ITGA7,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16413178,16413178,16413178,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LAMA4,ITGB3,,3305,DEVCOMLR:9940:B65384939D5D,sheep_development_LR003236,LAMA4,ITGB3,LAMA4>>ITGB3,simple,1,1,LAMA4>>ITGB3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12454288,12454288,12454288,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LAMA3,SDC4,,3306,DEVCOMLR:9940:02367CF952B2,sheep_development_LR003237,LAMA3,SDC4,LAMA3>>SDC4,simple,1,1,LAMA3>>SDC4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11373281,11373281,11373281,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LAMA3,ITGB4,,3307,DEVCOMLR:9940:3CE895F00AF4,sheep_development_LR003238,LAMA3,ITGB4,LAMA3>>ITGB4,simple,1,1,LAMA3>>ITGB4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16413178;16571677,16413178;16571677,16413178;16571677,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LAMA3,ITGA6,,3309,DEVCOMLR:9940:11D1D5E2A1B6,sheep_development_LR003239,LAMA3,ITGA6,LAMA3>>ITGA6,simple,1,1,LAMA3>>ITGA6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,12123670;16413178,12123670;16413178,12123670;16413178,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LAMA3,ITGA3,,3310,DEVCOMLR:9940:C41D3E42F6E2,sheep_development_LR003240,LAMA3,ITGA3,LAMA3>>ITGA3,simple,1,1,LAMA3>>ITGA3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,16413178;16571677;23236172,16413178;16571677;23236172,16413178;16571677;23236172,3,3,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LAMA2,ADGRG6,,3311,DEVCOMLR:9940:73FC9E7BBC5B,sheep_development_LR003241,LAMA2,ADGRG6,LAMA2>>ADGRG6,simple,1,1,LAMA2>>ADGRG6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25695270,25695270,25695270,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3,ITGB3,,3312,DEVCOMLR:9940:AE16C00C2BF0,sheep_development_LR003242,LGALS3,ITGB3,LGALS3>>ITGB3,simple,1,1,LGALS3>>ITGB3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,28893801,28893801,28893801,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3,IL13RA2,,3313,DEVCOMLR:9940:8F3889BB6C19,sheep_development_LR003243,LGALS3,IL13RA2,LGALS3>>IL13RA2,simple,1,1,LGALS3>>IL13RA2,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,29427412,29427412,29427412,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3,ENG,,3314,DEVCOMLR:9940:CDB4DA9B98F0,sheep_development_LR003244,LGALS3,ENG,LGALS3>>ENG,simple,1,1,LGALS3>>ENG,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,31540324,31540324,31540324,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3,CDH5,,3315,DEVCOMLR:9940:15D722873E93,sheep_development_LR003245,LGALS3,CDH5,LGALS3>>CDH5,simple,1,1,LGALS3>>CDH5,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,28364041,28364041,28364041,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS1,ENSOARG00020026058,,3316,DEVCOMLR:9940:D3DA290B827E,sheep_development_LR003246,LGALS1,ENSOARG00020026058,LGALS1>>ENSOARG00020026058,simple,1,1,LGALS1>>ENSOARG00020026058,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10946254,10946254,10946254,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
ENSOARG00020036197,ACVR2A,,3317,DEVCOMLR:9940:2B8BB5E3213E,sheep_development_LR003247,ENSOARG00020036197,ACVR2A,ENSOARG00020036197>>ACVR2A,simple,1,1,ENSOARG00020036197>>ACVR2A,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,11952836,11952836,11952836,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LECT2,TIE1,,3318,DEVCOMLR:9940:C13EB07CE6E3,sheep_development_LR003248,LECT2,TIE1,LECT2>>TIE1,simple,1,1,LECT2>>TIE1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,31474362,31474362,31474362,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LCN2,SLC22A17,,3319,DEVCOMLR:9940:3330F4DDE28D,sheep_development_LR003249,LCN2,SLC22A17,LCN2>>SLC22A17,simple,1,1,LCN2>>SLC22A17,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,26635366,26635366,26635366,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LCN2,MC4R,,3320,DEVCOMLR:9940:B6F7DDF24E15,sheep_development_LR003250,LCN2,MC4R,LCN2>>MC4R,simple,1,1,LCN2>>MC4R,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,28273060,28273060,28273060,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LAMC1,PTPRF,,3321,DEVCOMLR:9940:31D806B32AAE,sheep_development_LR003251,LAMC1,PTPRF,LAMC1>>PTPRF,simple,1,1,LAMC1>>PTPRF,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,9647658,9647658,9647658,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LAMB2,ITGB4,,3322,DEVCOMLR:9940:543ADFF0FEF8,sheep_development_LR003252,LAMB2,ITGB4,LAMB2>>ITGB4,simple,1,1,LAMB2>>ITGB4,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,7721947;16413178,7721947;16413178,7721947;16413178,2,2,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS8,ITGB1,,3324,DEVCOMLR:9940:D0718BB6AF23,sheep_development_LR003253,LGALS8,ITGB1,LGALS8>>ITGB1,simple,1,1,LGALS8>>ITGB1,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10852818,10852818,10852818,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS8,ITGA6,,3325,DEVCOMLR:9940:6ECF98E95314,sheep_development_LR003254,LGALS8,ITGA6,LGALS8>>ITGA6,simple,1,1,LGALS8>>ITGA6,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10852818,10852818,10852818,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS8,ITGA3,,3326,DEVCOMLR:9940:541B4C86C45E,sheep_development_LR003255,LGALS8,ITGA3,LGALS8>>ITGA3,simple,1,1,LGALS8>>ITGA3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,10852818,10852818,10852818,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS8,ALCAM,,3327,DEVCOMLR:9940:A86FE127240A,sheep_development_LR003256,LGALS8,ALCAM,LGALS8>>ALCAM,simple,1,1,LGALS8>>ALCAM,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,20876211,20876211,20876211,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3BP,ENSOARG00020012572,,3328,DEVCOMLR:9940:56087CCF8F8D,sheep_development_LR003257,LGALS3BP,ENSOARG00020012572,LGALS3BP>>ENSOARG00020012572,simple,1,1,LGALS3BP>>ENSOARG00020012572,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25320078,25320078,25320078,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3BP,ENSOARG00020010216,,3329,DEVCOMLR:9940:6F9E07820EF1,sheep_development_LR003258,LGALS3BP,ENSOARG00020010216,LGALS3BP>>ENSOARG00020010216,simple,1,1,LGALS3BP>>ENSOARG00020010216,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25320078,25320078,25320078,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3BP,ENSOARG00020010515,,3330,DEVCOMLR:9940:8CE8EF4C66E6,sheep_development_LR003259,LGALS3BP,ENSOARG00020010515,LGALS3BP>>ENSOARG00020010515,simple,1,1,LGALS3BP>>ENSOARG00020010515,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25320078,25320078,25320078,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3BP,ENSOARG00020009968,,3331,DEVCOMLR:9940:5360214E8445,sheep_development_LR003260,LGALS3BP,ENSOARG00020009968,LGALS3BP>>ENSOARG00020009968,simple,1,1,LGALS3BP>>ENSOARG00020009968,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,25320078,25320078,25320078,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
LGALS3,TYRO3,,3332,DEVCOMLR:9940:9BF039669473,sheep_development_LR003261,LGALS3,TYRO3,LGALS3>>TYRO3,simple,1,1,LGALS3>>TYRO3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Inferred,32664510,32664510,32664510,1,1,Orthology_inferred,0,,VGNC/NCBI/Ensembl_species_specific_table,1,new_connectomeDB2025_only,0,0,single_source;orthology_inferred,,0,,,sheep,Ovis aries,9940,development,generic_prior_all_no_RTF_universe,Inferred,Inferred,0,,0
