from,to
Hyou1,Emc10
Hspa5,Emc10
Slc2a1,Josd2
Lgals1,Shank1
Acta2,Racgap1
Hspa5,Racgap1
Krt7,Racgap1
Ppp2ca,Racgap1
Mmp9,Racgap1
Cul1,Racgap1
Cd274,Racgap1
Krt8,Racgap1
Dnmt1,Larp4
Egln1,Larp4
Tbr1,Larp4
Lin28a,Larp4
Hspa5,Larp4
Amot,Larp4
Hyou1,Larp4
Mus81,Larp4
Cul1,Krt84
Lgals1,Krt84
Mus81,Krt84
Dnmt3l,Krt82
Hyou1,Spc24
Ppp2ca,Spc24
Mtor,Lemd2
Cspg4,Lemd2
Mus81,Lemd2
Agtr1a,Alox15
Epas1,Med11
Srd5a1,Asgr2
Hspa5,Asgr2
Lnpep,Asgr2
Dcaf13,Senp3
Atp6ap2,Senp3
Hspa5,Senp3
Grn,Senp3
Hyou1,Senp3
Mtor,Senp3
Cul1,Senp3
Sod1,Eif4a1
Ppp2ca,Eif4a1
Hspa5,Eif4a1
Serpinh1,Eif4a1
Acta2,Eif4a1
Cul1,Eif4a1
Epas1,Eif4a1
Cd74,Eif4a1
Dcaf13,Eif4a1
Eif2a,Eif4a1
Mtor,Rpl26
Ppp2ca,Rpl26
Acta2,Rpl26
Grn,Wdr90
Col1a1,Sstr5
Aplnr,Sstr5
Prl7b1,Sstr5
Prl2c2,Sstr5
Prl2c5,Sstr5
Prl3d1,Sstr5
Prl8a2,Sstr5
Cnr1,Sstr5
Prl3b1,Sstr5
S1pr2,Sstr5
Agtr1a,Ccnf
Nfe2l2,Ccnf
Ttr,Ccnf
Edn1,Ccnf
Adam17,Amdhd2
Grn,Flywch2
Edn1,Adcy9
Atp6ap2,Adcy9
Rgs2,Adcy9
Lgals1,Adcy9
Mmp2,Clpb
Cul1,Clpb
Rbfox2,Neu3
Klrc1,Cyb561a3
Slc2a1,Asrgl1
S1pr2,Gng3
Adm,Gng3
Vegfa,Gng3
Kit,Gng3
Il33,Gng3
Ednrb,Gng3
Cnr1,Gng3
Aplnr,Gng3
Edn1,Gng3
Agtr1a,Gng3
Serpinh1,Ubxn1
Kit,Ubxn1
Hif1a,Ubxn1
Hspa5,Ubxn1
Mus81,Nxf1
Atf4,Nxf1
Hyou1,Nxf1
Hspa5,Nxf1
Egln1,Nxf1
Mtor,Nxf1
Dnmt1,Nxf1
Atp6ap2,Nxf1
Tlr4,Nxf1
Tbr1,Nxf1
Cul1,Nxf1
Ctsq,Nxf1
Amot,Nxf1
Eif2a,Nxf1
Grn,Nxf1
Lrp8,Nxf1
Adm,Nxf1
Cts8,Nxf1
Cts7,Nxf1
Ephb4,Stx5a
Lrp8,Stx5a
Atp6ap2,Stx5a
Ppp2ca,Gm4889
Acta2,Gm4889
C1qa,Itih3
Hspa5,Syvn1
Ttr,Syvn1
Hmox1,Syvn1
Hey2,Syvn1
Klrc1,Zfpl1
Hyou1,Lrp5
Hspa5,Lrp5
Dnmt1,Lrp5
Egln1,Lrp5
Amot,Lrp5
Tbr1,Lrp5
Mtor,Tpcn2
Bgn,Pdzk1ip1
Aqp2,Pdzk1ip1
Hmox1,Pdzk1ip1
Ttr,Tal1
Cd69,Tal1
Erg,Tal1
Id2,Tal1
Sox9,Bend5
Pycard,Zyg11b
Bgn,Slc1a7
Ppp2ca,Magoh
Prl3b1,Magoh
Prl7b1,Magoh
Prl3d1,Magoh
Prl2c5,Magoh
Prl8a2,Magoh
Prl2c2,Magoh
Hsd17b1,Magoh
Igf1,Magoh
Bmp10,Bsnd
Serpinh1,Bsnd
Kdm6b,Usp24
Slc2a1,Usp24
Vegfa,Ppap2b
Ppp2ca,Prkaa2
Nos1,Prkaa2
Prkaa1,Prkaa2
Amot,Prkaa2
Hspa5,Prkaa2
Sirt1,Prkaa2
Timp1,Prkaa2
Vegfa,Prkaa2
Edn1,Prkaa2
Dnmt1,Prkaa2
Edn1,Klhl21
Dnmt3l,Gmeb1
Pdk1,Ak4
Cd69,Jak1
Prkaa1,Jak1
Prl7b1,Jak1
Prl2c5,Jak1
Prl2c2,Jak1
Il11,Jak1
Prl3d1,Jak1
Prl3b1,Jak1
Aplnr,Jak1
Prl8a2,Jak1
Agtr1a,Jak1
Cd4,Jak1
Tlr4,Jak1
Bak1,Jak1
Nkx2-5,Fblim1
Slc2a1,Akr7a5
Hsd3b1,Dhrs3
Cyp17a1,Dhrs3
Krt7,Laptm5
Ephb4,Sdc3
Col1a1,Sdc3
Lrp8,Sdc3
Bgn,Sdc3
Sod1,Pef1
Amot,Pef1
Hyou1,Pef1
Amot,Sync
Egln1,Sync
Tbr1,Sync
Hspa5,Sync
Dnmt1,Sync
Hyou1,Sync
Dnmt1,Rbbp4
Hspa5,Rbbp4
Hyou1,Rbbp4
Egln1,Rbbp4
Adh5,Rbbp4
Tbr1,Rbbp4
Amot,Rbbp4
Kit,Rbbp4
Bak1,Rbbp4
Pdk1,Tssk3
Flt1,Tmco4
Ascl2,Alpl
Sod1,2610002J02Rik
Mus81,2610002J02Rik
Mtor,Megf6
Hif1a,Il23r
Prl7b1,Nfia
Prl2c2,Nfia
Prl2c5,Nfia
Prl8a2,Nfia
Hmox1,Nfia
Prl3b1,Nfia
Slc2a9,Nfia
Prl3d1,Nfia
Nkx2-5,Nfia
Hif1a,Nfia
Adam17,Tm2d1
Id2,Usp1
Sod1,Fubp1
Hspa5,Fubp1
Lgals1,Fubp1
Hif1a,Fubp1
Krt8,Fubp1
Krt7,Fubp1
Cul1,Nexn
Acta2,Nexn
Hspa5,Dnajb4
Rbfox2,Dnajb4
Dcaf13,Dnajb4
Mtor,Dnajb4
Acta2,Dnajb4
Hyou1,Dnajb4
Cul1,Dnajb4
Edn1,Eltd1
Lgals1,Tyw3
Slc2a1,Tyw3
Mest,Snx7
Slc2a1,Henmt1
Cd274,Gbp2
Cd274,Gbp2b
Hif1a,Hfm1
Ppp2ca,Hfm1
Cd74,Hfm1
Id2,Gfi1
Lin28a,Gfi1
Amot,Agl
Cul1,Agl
Krt8,Vcam1
Vegfa,Vcam1
Ldha,Vcam1
Slc2a1,Vcam1
Edn1,Vcam1
Adam17,Vcam1
Lgals1,Vcam1
Hmgb1,Vcam1
Hspa5,Vcam1
Kit,Vcam1
Agtr1a,Vcam1
Ppp2ca,Vcam1
Cd4,Vcam1
Dnmt1,Vcam1
Col1a1,Vcam1
Hyou1,Slc30a7
Atp6ap2,Slc30a7
Hspa5,Slc30a7
Bak1,Slc30a7
Egln1,Zfp281
Cd4,Arpc5
Cd4,Gm16372
Krt7,Arpc5
Krt7,Gm16372
Atp6ap2,Arpc5
Atp6ap2,Gm16372
Cd274,Arpc5
Cd274,Gm16372
Vegfa,Arpc5
Vegfa,Gm16372
Agtr1a,Arpc5
Agtr1a,Gm16372
Hspa5,Arpc5
Hspa5,Gm16372
Krt8,Arpc5
Krt8,Gm16372
Ephb4,Arpc5
Ephb4,Gm16372
Sugt1,Nlrp3
AU023871,Nlrp3
Arhgap17,Nlrp3
Urb1,Nlrp3
Eif2ak2,Nlrp3
Gsta1,Nlrp3
Pycard,Nlrp3
Marcksl1,Nlrp3
Bre,Nlrp3
Ltbp4,Nlrp3
Cbx5,Nlrp3
Ccdc86,Nlrp3
Gm10068,Nlrp3
Nr1i2,Nlrp3
Ulk1,Nlrp3
Hsp90aa1,Nlrp3
Cbx3,Nlrp3
Nek7,Nlrp3
Sh3bp1,Nlrp3
Vac14,Nlrp3
Ap3b1,Nlrp3
Casp4,Nlrp3
Yme1l1,Nlrp3
Uqcrq,Nlrp3
Fbxl2,Nlrp3
Hdac6,Nlrp3
Egfr,Nlrp3
Smarca5,Nlrp3
Zc3h8,Nlrp3
Tlr3,Nlrp3
Nod2,Nlrp3
Dhx33,Nlrp3
Dnaja2,Nlrp3
Nlrc4,Nlrp3
Fam175b,Nlrp3
Pcgf5,Nlrp3
Mcfd2,Nlrp3
Babam1,Nlrp3
Fbxl6,Nlrp3
Pop1,Nlrp3
Top1,Nlrp3
Fbxo28,Nlrp3
Faf1,Nlrp3
March7,Nlrp3
Ubr5,Nlrp3
Syk,Nlrp3
Luc7l,Nlrp3
Ifih1,Nlrp3
Gemin2,Nlrp3
Cops7a,Nlrp3
Atf5,Nlrp3
Il18,Nlrp3
Agtr1b,Nlrp3
Stub1,Nlrp3
Brcc3,Nlrp3
App,Nlrp3
Ralyl,Nlrp3
Map1lc3a,Nlrp3
Nlrp5,Nlrp3
Mapk14,Nlrp3
Rbbp7,Nlrp3
Luc7l3,Nlrp3
Gm6970,Nlrp3
Prkaca,Nlrp3
Tnfsf13b,Nlrp3
Gpatch4,Nlrp3
Nlrp1a,Nlrp3
Nlrp1b,Nlrp3
Hspd1,Nlrp3
Casp8,Nlrp3
Phf14,Nlrp3
Usp50,Nlrp3
Cnot8,Nlrp3
Spast,Nlrp3
Arih2,Nlrp3
Ybx3,Nlrp3
Mavs,Nlrp3
Phrf1,Nlrp3
Ciita,Nlrp3
Kcnj8,Nlrp3
Il1r1,Nlrp3
Dusp9,Nlrp3
Mtch1,Nlrp3
Mapk8,Nlrp3
Tep1,Nlrp3
2510039O18Rik,Nlrp3
Junb,Nlrp3
Ercc8,Nlrp3
Pak1,Nlrp3
Hist1h1b,Nlrp3
Dmap1,Nlrp3
Fcgr2b,Nlrp3
Txn1,Nlrp3
Nlrp2,Nlrp3
4931440F15Rik,Nlrp3
Ticam1,Nlrp3
Jun,Nlrp3
Snrpb,Nlrp3
Mvk,Nlrp3
Pvrl3,Nlrp3
Egf,Nlrp3
Trim31,Nlrp3
Irf3,Nlrp3
Nod1,Nlrp3
Sirt3,Nlrp3
Apbb3,Nlrp3
Fcgr3,Nlrp3
Hsp90ab1,Nlrp3
Dpep1,Nlrp3
Myd88,Nlrp3
Gm12117,Nlrp3
Fem1a,Nlrp3
Prkd1,Nlrp3
Agtr1a,Nlrp3
Ppara,Nlrp3
Edil3,Zkscan17
Col1a1,Ddr2
Hyou1,Ddr2
Timp1,Ddr2
Il33,Ddr2
Lgals1,Pea15a
Hyou1,Pea15a
Edn1,Pea15a
Pdk1,Pea15a
Cul1,Pea15a
Egln1,Pex19
Hspa5,Pex19
Ephb4,Pex19
Slc16a1,Pex19
Prkaa1,Ncstn
Slc2a1,Ncstn
Dact1,Vangl2
Tmem17,Vangl2
Fzd3,Vangl2
Prickle1,Vangl2
Magi3,Vangl2
Ywhag,Vangl2
Tnfrsf1a,Vangl2
Slc39a8,Vangl2
Wnt5a,Vangl2
Ubc,Vangl2
2700050L05Rik,Vangl2
Scrib,Vangl2
Cd44,Vangl2
Rac1,Vangl2
Znrf4,Vangl2
Ptger3,Vangl2
Mansc1,Vangl2
Kcna5,Vangl2
Spint2,Vangl2
Spry2,Vangl2
Vangl1,Vangl2
Nras,Vangl2
Narf,Vangl2
Grin2b,Vangl2
Dvl2,Vangl2
Popdc2,Vangl2
Dvl3,Vangl2
Cd79b,Vangl2
Tmem216,Vangl2
Prickle2,Vangl2
Dync2h1,Vangl2
Mitf,Vangl2
Pnn,Vangl2
Tex264,Vangl2
Nt5e,Vangl2
Dact2,Vangl2
Dlg4,Vangl2
Luc7l,Vangl2
Jph4,Vangl2
Ppp2r2a,Vangl2
Add2,Vangl2
Ror2,Vangl2
Dact3,Vangl2
Hspa8,Vangl2
Rnf41,Vangl2
Mapk8,Vangl2
Grin1,Vangl2
Slitrk1,Vangl2
Csnk1d,Vangl2
Tbc1d19,Vangl2
Sirt6,Vangl2
Ryk,Vangl2
Dlg1,Vangl2
Ap1m1,Vangl2
Ntrk1,Vangl2
Sqstm1,Vangl2
Tmem9b,Vangl2
Sdc2,Vangl2
4930544G11Rik,Vangl2
Tctn3,Vangl2
Zic4,Vangl2
Sv2c,Vangl2
Casp8,Vangl2
Cdh5,Vangl2
Ift122,Vangl2
Fgf8,Vangl2
Ptpn3,Vangl2
Kcns3,Vangl2
Arfrp1,Vangl2
Gpr156,Vangl2
Gabrb1,Vangl2
Ttr,Olfml2b
Eng,Lmx1a
Lnpep,Lmx1a
Aqp4,Lmx1a
Edn1,Lmx1a
Tbr1,Atf3
Atf4,Atf3
Nfatc1,Atf3
Dnmt3l,Atf3
Dnmt1,Atf3
Sirt1,Atf3
Nfe2l2,Atf3
Egln1,Atf3
Hif1a,Atf3
Amot,Atf3
Hspa5,Atf3
Hyou1,Atf3
Vegfa,Atf3
Hmox1,Atf3
Dnmt1,Rbm15
Ppp2ca,Ier5
Hyou1,Sned1
Hif1a,Bpnt1
Hspa5,Bpnt1
Ldha,Brox
Nos3,Acp6
Hsd17b3,Acp6
Nos1,Acp6
Srd5a1,Acp6
Cyp17a1,Acp6
Ppp2ca,Tfb2m
Ppp2ca,Gm1818
Ppp2ca,Klhdc8a
Pdk1,Mapkapk2
Tlr4,Mapkapk2
Igf1,Mapkapk2
Ppp2ca,Mapkapk2
Hspa5,Pigr
Ptma,Capn2
Tbr1,Wdr26
Hyou1,Wdr26
Cul1,Wdr26
Lnpep,Rel
Cul1,Rel
Aqp1,Rel
Hspa5,Rel
Amot,Rel
Hif1a,Rel
Mmp2,Rel
Lrp8,Rel
Hmgb1,Rel
Adam17,Rel
F3,Rel
Hmox1,Disc1
Mmp2,Disc1
Amot,Disc1
Lgals1,Disc1
Col1a1,Disc1
Acta2,Disc1
Cnr1,Disc1
Epas1,Dpy30
Hspa5,9430016H08Rik
Hif1a,9430016H08Rik
Cul1,9430016H08Rik
Ldha,Kcnf1
Kit,Kcnf1
Krt7,Kcnf1
Sirt1,Neurod1
Egr1,Neurod1
Vegfa,Neurod1
Hif1a,Neurod1
Edil3,Neurod1
Col1a1,Neurod1
Adam17,Neurod1
Mtor,Frzb
Ascl2,Frzb
Acta2,Dusp19
Kit,Dusp19
Flt1,Dusp19
Ppp2ca,Dusp19
Ephb4,Dusp19
Atp6ap2,Nup35
Atp6ap2,Gm4353
Hyou1,Ccdc138
Cul1,Actg2
Ppp2ca,Actg2
Sod1,Actg2
Hspa5,Actg2
Dcaf13,Actg2
Mus81,Actg2
Krt8,Actg2
Acta2,Actg2
Pcdh12,Actg2
Kit,Vsnl1
Adam17,En1
Eng,En1
Nos1,Sgcb
Nos3,Nostrin
Atp6ap2,Hpgds
Ascl2,Hpgds
Acta2,Pdlim5
Id2,Pdlim5
Prkaa1,Pdlim5
Eng,Pdlim5
Nos1,Pdlim5
Pdk1,Pdha2
Ldha,Pdha2
Ppp2ca,Pdha2
Acta2,Pdha2
Adh5,Pdha2
Sod1,Pdha2
Hspa5,Pdha2
Dnmt1,Rprd2
Hif1a,Rprd2
Cst3,Ctss
Atf4,Ctss
Hif1a,Ctss
Hif1a,Msx1
Edn1,Msx1
Mtor,Gm9726
Mtor,Lysmd1
Sirt1,Scnm1
Ppp2ca,Vps72
Hspa5,Vps72
Mtor,Vps72
Mtor,Iws1
Sod1,S100a11
Ascl2,Ivl
Kit,Sprr3
Slc2a1,Sprr3
Lin28a,Dhx57
Mus81,Dhx57
Nfe2l2,Arhgap25
Lgals1,Arhgap25
Cd274,Arhgap25
Igf1,Fzd5
Rgs2,Fzd5
Atp6ap2,Fzd5
Prl3d1,Fzd5
Lrp8,Fzd5
Il11,Fzd5
Edn1,Fzd5
Inha,Fzd5
Bmp10,Fzd5
Inhba,Fzd5
Bak1,Fzd5
Prl7b1,Fzd5
Vegfa,Fzd5
Prl2c5,Fzd5
Prl3b1,Fzd5
Prl8a2,Fzd5
Prl2c2,Fzd5
Ephb4,Fzd5
Lgals1,Crygc
Edn1,Crygc
Sod1,Gnpda2
Nos3,Gnpda2
Hspa5,Akp3
Hspa5,Alpi
Hspa5,Alppl2
Vegfa,Akp3
Vegfa,Alpi
Vegfa,Alppl2
Cyp17a1,Akp3
Cyp17a1,Alpi
Cyp17a1,Alppl2
Flt1,Akp3
Flt1,Alpi
Flt1,Alppl2
Hsd3b1,Akp3
Hsd3b1,Alpi
Hsd3b1,Alppl2
Cyp11a1,Akp3
Cyp11a1,Alpi
Cyp11a1,Alppl2
Mtor,Akp3
Mtor,Alppl2
Mtor,Alpi
Igf1,Akp3
Igf1,Alppl2
Igf1,Alpi
Serpinh1,Akp3
Serpinh1,Alppl2
Serpinh1,Alpi
Vangl2,Gabrb1
Srd5a1,Gabrb1
Cul1,Gabrb1
Nfe2l2,Paqr3
Prkaa1,Paqr3
Cyp11a1,Paqr3
Rbfox2,Antxr2
Kit,Mrps18c
Serpinh1,Pbxip1
Bak1,Pbxip1
Cd69,Cldn1
Mmp2,Cldn1
Cul1,5730559C18Rik
Grn,5730559C18Rik
Hspa5,Poglut1
Agtr1a,Cckar
Ednrb,Cckar
Edn1,Cckar
Sod1,Atp1a1
Serpinh1,Atp1a1
Bak1,Atp1a1
Aqp1,Slc15a2
Srd5a1,Fstl1
Nos3,Fstl1
Inhba,Fstl1
Edn1,Lmod1
Acta2,Lmod1
Sox9,Elf3
Egr1,Elf3
Tlr4,Elf3
Acta2,Pdcl2
Bmp10,Cxcr1
Cnr1,Cxcr1
Inha,Cxcr1
Hif1a,Cxcr1
S1pr2,Cxcr1
Igf1,Cxcr1
Edn1,Cxcr1
Vegfa,Cxcr1
Inhba,Cxcr1
Kit,Cxcr1
Il11,Cxcr1
Aplnr,Cxcr1
Hspa5,Arpc2
Krt7,Arpc2
Cd4,Arpc2
Ephb4,Arpc2
Agtr1a,Arpc2
Serpinh1,Arpc2
Hsd17b3,Arpc2
Krt8,Arpc2
Ppp2ca,Cct3
Dcaf13,Cct3
Cul1,Cct3
Acta2,Cct3
Hspa5,Cct3
Ldha,Cct3
Mtor,Cct3
Serpinh1,Cct3
Dcaf13,Ssr2
Cts7,Ssr2
Ctsq,Ssr2
Ldha,Ssr2
Cts8,Ssr2
Prl3d1,Adora1
Hsd17b1,Adora1
Inhba,Adora1
Ascl2,Adora1
Igf1,Adora1
Prl8a2,Adora1
Bmp10,Adora1
Edn1,Adora1
Il11,Adora1
Prl3b1,Adora1
Prl2c2,Adora1
Prl2c5,Adora1
S1pr2,Adora1
Cnr1,Adora1
Prl7b1,Adora1
Aplnr,Adora1
Vegfa,Adora1
Inha,Adora1
Nfe2l2,Adora1
Flt1,C330027C09Rik
Ppp2ca,C330027C09Rik
Ednrb,C330027C09Rik
Igf1,C330027C09Rik
Cd274,C330027C09Rik
Tbr1,Eomes
Hif1a,Azi2
Amot,Azi2
Inha,Tgfbr2
Inhba,Tgfbr2
Eng,Tgfbr2
Bmp10,Tgfbr2
Hspa5,Stt3b
Atp6ap2,Stt3b
Hyou1,Stt3b
Ttr,Nfasc
Egln1,Nfasc
Hyou1,Nfasc
Tbr1,Nfasc
Dnmt1,Nfasc
Amot,Nfasc
Hspa5,Nfasc
Ppp2ca,Gm4975
Ppp2ca,Sgol2
Cts7,Gm4975
Cts7,Sgol2
Cst3,Gm4975
Cst3,Sgol2
Cts8,Gm4975
Cts8,Sgol2
Ttr,Gm4975
Ttr,Sgol2
Ctsq,Gm4975
Ctsq,Sgol2
Hif1a,Gm4975
Hif1a,Sgol2
Adam17,Gm4975
Adam17,Sgol2
Amot,Gm4975
Amot,Sgol2
Id2,Clasp2
Rbfox2,Clasp2
Ppp2ca,Clasp2
Rgs2,Suclg1
Adh5,Suclg1
Acta2,Suclg1
Pdk1,Suclg1
Ldha,Suclg1
Prkaa1,Nuak2
Hspa5,Nuak2
Slc2a1,Spta1
Adm,Spta1
Ppp2ca,Prkci
Pycard,Mndal
Pycard,Mnda
Pycard,Ifi204
Pycard,Ifi205
Id2,Mndal
Id2,Mnda
Id2,Ifi204
Id2,Ifi205
Egr1,Mndal
Egr1,Mnda
Egr1,Ifi204
Egr1,Ifi205
Slc16a1,AI607873
Slc16a1,Ifi203
Slc16a1,Pydc3
Slc16a1,Pyhin1
Slc16a1,Pydc4
Slc16a1,Ifi202b
Slc16a1,Gm4955
Dnmt1,BC094916
Pycard,BC094916
Dcaf13,BC094916
Egr1,BC094916
Nfatc1,BC094916
Pycard,Aim2
Hif1a,Eif5a2
Acta2,Eif5a2
Hspa5,Eif5a2
Ppp2ca,Eif5a2
Cul1,Eif5a2
Sod1,Eif5a2
Irx5,Slc2a2
Nfatc1,Slc2a2
Hif1a,Slc2a2
Slc2a1,Slc2a2
Ppp2ca,Rpl22l1
Pdk1,Ctla4
Ppp2ca,Ctla4
Tlr4,Ctla4
Cd274,Ctla4
Cd4,Ctla4
Vegfa,Ctla4
Mmp9,Ctla4
Cd274,Icos
Edn1,Rybp
Cd274,Rybp
Cul1,Rybp
Col1a1,Cd200r2
Col1a1,Cd200r4
Col1a1,Cd200r1
Col1a1,Cd200r3
C1qa,BC027231
Amot,Spice1
Mus81,Cds1
Hyou1,Wdfy3
Edn1,Wdfy3
Cd274,Wdfy3
Mtor,Wdfy3
Mtor,Ptpn13
Flt1,Ptpn13
Adam17,Ptpn13
Cd4,Ptpn13
Kit,Ptpn13
Amot,Ptpn13
Id2,Ptpn13
Agtr1a,Ptpn13
Ephb4,Ptpn13
Rgs2,Ptpn13
Agtr1a,Thoc7
Grn,Atxn7
Serpinh1,Psmd6
Tbr1,Psmd6
Cd74,Psmd6
Acta2,Psmd6
Hyou1,Psmd6
Dnmt1,Psmd6
Amot,Psmd6
Mus81,Psmd6
Hspa5,Psmd6
Vangl2,Prickle2
Nfatc1,Adamts9
Adam17,Adamts9
Hspa5,Adamts9
Ldha,Ppm1k
Adh5,Gmps
Nos3,Gmps
Slc2a1,Gmps
Kdm6b,Gmps
Ldha,Tiparp
C1qa,Ptx3
Eng,Ptx3
Adam17,Ptx3
Dnmt1,Hesx1
Sod1,Hesx1
Adm,Dclk3
Bak1,Dclk3
Ppp2ca,Slmap
Kit,Slmap
Syna,Slmap
Synb,Slmap
Adm,Slmap
Cul1,Rpl9
Acta2,Rpl9
Ppp2ca,Rpl9
Cul1,Rpp14
Dnmt1,Dnase1l3
Acta2,Il17re
Ephb4,Il17rc
Atp6ap2,Prrt3
Egln1,U2surp
Cul1,U2surp
Amot,U2surp
Dnmt1,U2surp
Tbr1,U2surp
Hspa5,U2surp
Hyou1,U2surp
Ldha,Mthfd2l
Sox9,Mthfd2l
Prl2c2,Mthfd2l
Mmp9,Mthfd2l
Vegfa,Mthfd2l
Prl2c5,Mthfd2l
Prl3b1,Mthfd2l
Prl7b1,Mthfd2l
Prl8a2,Mthfd2l
Prl3d1,Mthfd2l
Krt8,Rchy1
Ppp2ca,Rchy1
Ttr,Rchy1
Aqp1,Plscr2
Aqp1,1700057G04Rik
Aqp1,Plscr1
Igf1,Ccdc158
Prl3b1,Ccdc158
Hsd17b1,Ccdc158
Prl7b1,Ccdc158
Prl2c2,Ccdc158
Prl3d1,Ccdc158
Prl8a2,Ccdc158
Prl2c5,Ccdc158
Dnmt1,Topbp1
Egr1,Topbp1
Hspa5,Topbp1
Vangl2,Ryk
Prkaa1,Snrk
Aqp1,Spdya
Dcaf13,Wdr43
Dnmt1,Wdr43
Hspa5,Wdr43
Nos3,Zdhhc3
Adm,Clec3b
Aplnr,Ccr1
Aplnr,Ccr1l1
Cd74,Ccr1
Cd74,Ccr1l1
S1pr2,Ccr1
S1pr2,Ccr1l1
Cnr1,Ccr1
Cnr1,Ccr1l1
Adm,Ccr1
Adm,Ccr1l1
Cul1,Dtx3l
Tlr4,Zfp148
Hspa5,Nmnat3
Hif1a,Zc3h12a
Dnmt1,Meaf6
Hspa5,Meaf6
Mus81,Meaf6
Rbfox2,Polr2h
Cul1,Polr2h
Cts8,Rpn1
Hspa5,Rpn1
Hif1a,Rpn1
Hmgb1,Rpn1
Ctsq,Rpn1
Egln1,Rpn1
Cts7,Rpn1
Ldha,Rpn1
Dnmt1,Rpn1
Serpinh1,Rpn1
Slc2a1,Rpn1
Krt8,Rpn1
Atp6ap2,Rpn1
Amot,Rpn1
Cul1,Rpn1
Krt7,Rpn1
Tbr1,Rpn1
Hyou1,Rpn1
Atp6ap2,Senp2
Lrp8,Senp2
Ephb4,Senp2
Kit,Heyl
Vangl2,Ift122
Nos3,Rho
Dnmt1,Rho
Id2,Rho
Erg,Rho
Atp6ap2,Rho
Ppp2ca,Rho
S1pr2,Rho
Vegfa,Rho
Tbr1,Rfc4
Dnmt1,Rfc4
Hspa5,Rfc4
Acta2,Rfc4
Bak1,Rfc4
Hif1a,Rfc4
Mus81,Rfc4
Hyou1,Rfc4
Amot,Rfc4
Nfatc1,Rfc4
Cul1,Rfc4
Serpinh1,Rfc4
Egln1,Rfc4
Ppp2ca,Rpl39l
Tbr1,Tkt
Amot,Tkt
Dnmt1,Tkt
Sod1,Tkt
Hspa5,Tkt
Egln1,Tkt
Slc2a9,Tkt
Hyou1,Tkt
Slc2a1,Tkt
Ldha,Tkt
Ppp2ca,Prkcd
Ednrb,Prkcd
Slc2a1,Prkcd
Vegfa,Prkcd
Pdk1,Prkcd
Mtor,Prkcd
Igf1,Prkcd
Edn1,Prkcd
Cd4,Prkcd
Kit,Prkcd
Hmgb1,Prkcd
Pycard,Prkcd
Serpine1,Prkcd
Hyou1,Rft1
Hspa5,Rft1
Atp6ap2,Rft1
Hyou1,Gnl3
Cd274,Gnl3
Mus81,Gnl3
Dcaf13,Gnl3
Acta2,Gnl3
Cul1,Gnl3
Dnmt1,Gnl3
Tbr1,Gnl3
Hspa5,Gnl3
Amot,Gnl3
Hif1a,Gnl3
Egln1,Gnl3
Sirt1,Uvssa
Ascl2,D14Abb1e
Vegfa,D14Abb1e
Dnmt1,D14Abb1e
Edn1,Arhgef3
Ldha,Slbp
Hspa5,Slbp
Serpinh1,Slbp
Slc2a1,Slbp
Cul1,Slbp
Mtor,Lrpap1
Lrp8,Lrpap1
Serpine1,Lrpap1
Serpinh1,Lrpap1
Cul1,Ubxn7
Mtor,Rnf168
Cd74,Cldn19
Hyou1,Ermap
Slc2a1,Metap1
Dnmt1,H2afz
Acta2,H2afz
Kdm6b,H2afz
Dnmt3l,H2afz
Sirt1,H2afz
Ttr,H2afz
Rbfox2,H2afz
Map2k7,Emcn
Gm24258,Emcn
Tnfsf18,Emcn
Arf6,Emcn
Btg3,Emcn
Sell,Emcn
Ofd1,Emcn
Skil,Emcn
Cacna1d,Emcn
Anxa10,Emcn
Papd4,Emcn
Vps33b,Emcn
Dnah9,Emcn
Gm7334,Emcn
Gch1,Emcn
Sult1b1,Emcn
Krt13,Emcn
Sgtb,Emcn
Acy1,Emcn
Rassf2,Emcn
Npepps,Emcn
Optn,Emcn
Maob,Emcn
Ctrl,Emcn
Shc1,Emcn
Serpinc1,Emcn
Myh1,Emcn
Rap1gap,Emcn
Vamp4,Emcn
Snrpb2,Emcn
Mir219-1,Emcn
Tlr4,Emcn
Tll1,Emcn
Tk1,Emcn
Car2,Emcn
Slc16a1,Bdh2
Slc2a1,Bdh2
Ldha,Bdh2
Star,Pgrmc2
Cd74,Pgrmc2
Bak1,Pgrmc2
Flt1,Cdc25a
Cul1,Cdc25a
Kit,Cdc25a
Ephb4,Cdc25a
Atf4,Apeh
Mmp9,Intu
Mmp2,Rnf123
Tbr1,Rnf123
Hspa5,Rnf123
Amot,Rnf123
Grn,Rnf123
Stox1,Rnf123
Adh5,Hspa4l
Dcaf13,Hspa4l
Eif2a,Hspa4l
Ppp2ca,Hspa4l
Mtor,Hspa4l
Acta2,Hspa4l
Hspa5,Hspa4l
Hyou1,Hspa4l
Krt8,Hspa4l
Sod1,Hspa4l
Aplnr,3110057O12Rik
Tnrc18,Camkv
Rgs2,Mon1a
Rarres2,Mst1r
Pdk1,Mst1r
Ephb4,Mst1r
Kit,Rad54l2
Grn,Rad54l2
Amot,Rad54l2
Hif1a,Rad54l2
Hmox1,Tex264
Vangl2,Tex264
Bmp10,Grm2
Inhba,Grm2
Prl2c2,Grm2
Prl2c5,Grm2
Edn1,Grm2
Il11,Grm2
Prl3b1,Grm2
Cnr1,Grm2
Igf1,Grm2
