L1,L2,L3,L4,R1,R2,R3,R4,R5,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
GAD2,SLC6A13,,,GABRA3,GABRB3,GABRG2,,,2089,DEVCOMLR:9606:8B087FFAEA86,human_development_LR002044,GAD2|SLC6A13,GABRA3|GABRB3|GABRG2,GAD2|SLC6A13>>GABRA3|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A13,,,GABRA3,GABRB3,GABRQ,,,2090,DEVCOMLR:9606:B373C3D37F40,human_development_LR002045,GAD2|SLC6A13,GABRA3|GABRB3|GABRQ,GAD2|SLC6A13>>GABRA3|GABRB3|GABRQ,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A13,,,GABRA4,GABRB2,GABRD,,,2091,DEVCOMLR:9606:25A92D89AB12,human_development_LR002046,GAD2|SLC6A13,GABRA4|GABRB2|GABRD,GAD2|SLC6A13>>GABRA4|GABRB2|GABRD,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A13,,,GABRA4,GABRB3,GABRD,,,2092,DEVCOMLR:9606:FF22D9AD217A,human_development_LR002047,GAD2|SLC6A13,GABRA4|GABRB3|GABRD,GAD2|SLC6A13>>GABRA4|GABRB3|GABRD,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A13,,,GABRA4,GABRB3,GABRG2,,,2093,DEVCOMLR:9606:FF9A7125D444,human_development_LR002048,GAD2|SLC6A13,GABRA4|GABRB3|GABRG2,GAD2|SLC6A13>>GABRA4|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A13,,,GABRA5,GABRB3,GABRG2,,,2094,DEVCOMLR:9606:C1F041E4017F,human_development_LR002049,GAD2|SLC6A13,GABRA5|GABRB3|GABRG2,GAD2|SLC6A13>>GABRA5|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A13,,,GABRA6,GABRB3,GABRD,,,2095,DEVCOMLR:9606:7DF5C412C592,human_development_LR002050,GAD2|SLC6A13,GABRA6|GABRB3|GABRD,GAD2|SLC6A13>>GABRA6|GABRB3|GABRD,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A13,,,GABRA6,GABRB3,GABRG2,,,2096,DEVCOMLR:9606:7710C693711B,human_development_LR002051,GAD2|SLC6A13,GABRA6|GABRB3|GABRG2,GAD2|SLC6A13>>GABRA6|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A6,,,GABRA1,GABRB2,GABRD,,,2097,DEVCOMLR:9606:ECE8C5DE908F,human_development_LR002052,GAD2|SLC6A6,GABRA1|GABRB2|GABRD,GAD2|SLC6A6>>GABRA1|GABRB2|GABRD,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A6,,,GABRA1,GABRB2,GABRG2,,,2098,DEVCOMLR:9606:90CF550FEEC4,human_development_LR002053,GAD2|SLC6A6,GABRA1|GABRB2|GABRG2,GAD2|SLC6A6>>GABRA1|GABRB2|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A6,,,GABRA1,GABRB3,GABRG2,,,2099,DEVCOMLR:9606:9AF2D5E64B6A,human_development_LR002054,GAD2|SLC6A6,GABRA1|GABRB3|GABRG2,GAD2|SLC6A6>>GABRA1|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A6,,,GABRA2,GABRB3,GABRG2,,,2100,DEVCOMLR:9606:7F96779FD5A1,human_development_LR002055,GAD2|SLC6A6,GABRA2|GABRB3|GABRG2,GAD2|SLC6A6>>GABRA2|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A6,,,GABRA3,GABRB3,GABRE,,,2101,DEVCOMLR:9606:2635569C435C,human_development_LR002056,GAD2|SLC6A6,GABRA3|GABRB3|GABRE,GAD2|SLC6A6>>GABRA3|GABRB3|GABRE,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A6,,,GABRA3,GABRB3,GABRG2,,,2102,DEVCOMLR:9606:85C5F07A1879,human_development_LR002057,GAD2|SLC6A6,GABRA3|GABRB3|GABRG2,GAD2|SLC6A6>>GABRA3|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A6,,,GABRA3,GABRB3,GABRQ,,,2103,DEVCOMLR:9606:660EF529C96C,human_development_LR002058,GAD2|SLC6A6,GABRA3|GABRB3|GABRQ,GAD2|SLC6A6>>GABRA3|GABRB3|GABRQ,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A6,,,GABRA4,GABRB2,GABRD,,,2104,DEVCOMLR:9606:5C617A65DED8,human_development_LR002059,GAD2|SLC6A6,GABRA4|GABRB2|GABRD,GAD2|SLC6A6>>GABRA4|GABRB2|GABRD,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A6,,,GABRA4,GABRB3,GABRD,,,2105,DEVCOMLR:9606:1CA18B75688C,human_development_LR002060,GAD2|SLC6A6,GABRA4|GABRB3|GABRD,GAD2|SLC6A6>>GABRA4|GABRB3|GABRD,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A6,,,GABRA4,GABRB3,GABRG2,,,2106,DEVCOMLR:9606:0FDADCF3DBA6,human_development_LR002061,GAD2|SLC6A6,GABRA4|GABRB3|GABRG2,GAD2|SLC6A6>>GABRA4|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A6,,,GABRA5,GABRB3,GABRG2,,,2107,DEVCOMLR:9606:360D516EBC68,human_development_LR002062,GAD2|SLC6A6,GABRA5|GABRB3|GABRG2,GAD2|SLC6A6>>GABRA5|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A6,,,GABRA6,GABRB3,GABRG2,,,2108,DEVCOMLR:9606:56E6FD36FE94,human_development_LR002063,GAD2|SLC6A6,GABRA6|GABRB3|GABRG2,GAD2|SLC6A6>>GABRA6|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A8,,,GABRA1,GABRB2,GABRD,,,2109,DEVCOMLR:9606:949792DC4401,human_development_LR002064,GAD2|SLC6A8,GABRA1|GABRB2|GABRD,GAD2|SLC6A8>>GABRA1|GABRB2|GABRD,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A8,,,GABRA1,GABRB2,GABRG2,,,2110,DEVCOMLR:9606:400854876451,human_development_LR002065,GAD2|SLC6A8,GABRA1|GABRB2|GABRG2,GAD2|SLC6A8>>GABRA1|GABRB2|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A8,,,GABRA1,GABRB3,GABRG2,,,2111,DEVCOMLR:9606:5BE28EAC8557,human_development_LR002066,GAD2|SLC6A8,GABRA1|GABRB3|GABRG2,GAD2|SLC6A8>>GABRA1|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A8,,,GABRA2,GABRB3,GABRG2,,,2112,DEVCOMLR:9606:5E5D8B64082F,human_development_LR002067,GAD2|SLC6A8,GABRA2|GABRB3|GABRG2,GAD2|SLC6A8>>GABRA2|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A8,,,GABRA3,GABRB3,GABRE,,,2113,DEVCOMLR:9606:42E83B4BE03B,human_development_LR002068,GAD2|SLC6A8,GABRA3|GABRB3|GABRE,GAD2|SLC6A8>>GABRA3|GABRB3|GABRE,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A8,,,GABRA3,GABRB3,GABRG2,,,2114,DEVCOMLR:9606:25493CE99A28,human_development_LR002069,GAD2|SLC6A8,GABRA3|GABRB3|GABRG2,GAD2|SLC6A8>>GABRA3|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A8,,,GABRA3,GABRB3,GABRQ,,,2115,DEVCOMLR:9606:8B2522F0B34D,human_development_LR002070,GAD2|SLC6A8,GABRA3|GABRB3|GABRQ,GAD2|SLC6A8>>GABRA3|GABRB3|GABRQ,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A8,,,GABRA4,GABRB2,GABRD,,,2116,DEVCOMLR:9606:93F86E0A215E,human_development_LR002071,GAD2|SLC6A8,GABRA4|GABRB2|GABRD,GAD2|SLC6A8>>GABRA4|GABRB2|GABRD,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A8,,,GABRA4,GABRB3,GABRD,,,2117,DEVCOMLR:9606:9398056C03A2,human_development_LR002072,GAD2|SLC6A8,GABRA4|GABRB3|GABRD,GAD2|SLC6A8>>GABRA4|GABRB3|GABRD,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A8,,,GABRA4,GABRB3,GABRG2,,,2118,DEVCOMLR:9606:55A53F9DDD7E,human_development_LR002073,GAD2|SLC6A8,GABRA4|GABRB3|GABRG2,GAD2|SLC6A8>>GABRA4|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A8,,,GABRA5,GABRB3,GABRG2,,,2119,DEVCOMLR:9606:42E495C509FB,human_development_LR002074,GAD2|SLC6A8,GABRA5|GABRB3|GABRG2,GAD2|SLC6A8>>GABRA5|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAD2,SLC6A8,,,GABRA6,GABRB3,GABRG2,,,2120,DEVCOMLR:9606:FAACB4A83EF3,human_development_LR002075,GAD2|SLC6A8,GABRA6|GABRB3|GABRG2,GAD2|SLC6A8>>GABRA6|GABRB3|GABRG2,ligand_and_receptor_complex,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAL,,,,GALR1,GPR151,,,,2121,DEVCOMLR:9606:09C82CEAC578,human_development_LR002076,GAL,GALR1|GPR151,GAL>>GALR1|GPR151,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,7524088;8617199;9168941;9722565;9808667;11481429;11600206;24517231,7524088;8617199;9168941;9722565;9808667;11481429;11600206;24517231,8,8,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
GAL,,,,GALR2,GPR151,,,,2122,DEVCOMLR:9606:BD72C4F190D7,human_development_LR002077,GAL,GALR2|GPR151,GAL>>GALR2|GPR151,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,9480833;9685625;9722565;9832121;11600206;24517231,9480833;9685625;9722565;9832121;11600206;24517231,6,6,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
GAL,,,,GALR3,GPR151,,,,2123,DEVCOMLR:9606:6FE5C77C767F,human_development_LR002078,GAL,GALR3|GPR151,GAL>>GALR3|GPR151,receptor_complex,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,9722565;9832121,9722565;9832121,2,2,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
LGALS3,,,,MERTK,,,,,2124,DEVCOMLR:9606:382DDC41FBDA,human_development_LR002079,LGALS3,MERTK,LGALS3>>MERTK,simple,1,1,LGALS3>>MERTK,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Direct,35711472,35711472,35711472,1,1,Direct,0,,HGNC_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;direct_experimental_support,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,development,legacy_context_member,Direct,Direct,0,,0
LGALS9,,,,BCR,CD22,PTPRC,,,2125,DEVCOMLR:9606:822CA03496CF,human_development_LR002080,LGALS9,BCR|CD22|PTPRC,LGALS9>>BCR|CD22|PTPRC,receptor_complex,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,component_support,1,0,,,30120235,30120235,1,1,Legacy_native,0,,,1,unresolved_legacy,0,0,component_only_support;unresolved_provenance;complex_interaction;dominant_complex,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,2
LGALS9,,,,P4HB,,,,,2126,DEVCOMLR:9606:0F00B0C6F58B,human_development_LR002081,LGALS9,P4HB,LGALS9>>P4HB,simple,1,1,LGALS9>>P4HB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAST,,,,ADGRG1,,,,,2127,DEVCOMLR:9606:FDDABBE7EDAC,human_development_LR002082,GAST,ADGRG1,GAST>>ADGRG1,simple,1,1,GAST>>ADGRG1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAST,,,,CCKAR,,,,,2128,DEVCOMLR:9606:3605F512D48E,human_development_LR002083,GAST,CCKAR,GAST>>CCKAR,simple,1,1,GAST>>CCKAR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GAST,,,,CCKBR,,,,,2129,DEVCOMLR:9606:DE245B69A8C6,human_development_LR002084,GAST,CCKBR,GAST>>CCKBR,simple,1,1,GAST>>CCKBR,0,0,1,1,0,1,0,1,0,0,0,1,1,CellPhoneDB;CellTalkDB;connectomeDB2020;ICELLNET;LIANA+;connectomeDB2025,6,6,5,CellPhoneDB;CellTalkDB;connectomeDB2020;ICELLNET,LIANA+;connectomeDB2025,1,Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;ConnectomeDB2025;DIP;EMBRACE;Fantom5_LRdb;Guide2Pharma;HINT;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;ICELLNET;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;scConnect;talklr,7681836;8349705;8824290;10368033;34556863;35672283,1,1,exact_simplex,0,0,Direct,7681836;8349705,7681836;8349705,7681836;8349705;8824290;10368033;34556863;35672283,6,6,Direct,0,,HGNC_species_specific_table;HGNC_symbols_from_LIANA,1,legacy_plus_both,0,0,multiple_sources;direct_experimental_support,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,Direct,Direct,0,,0
GLS,SLC17A6,,,GRIA1,,,,,2130,DEVCOMLR:9606:850CBB9D3E00,human_development_LR002085,GLS|SLC17A6,GRIA1,GLS|SLC17A6>>GRIA1,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRIA2,,,,,2131,DEVCOMLR:9606:141856C70FEE,human_development_LR002086,GLS|SLC17A6,GRIA2,GLS|SLC17A6>>GRIA2,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRIA3,,,,,2132,DEVCOMLR:9606:B7BECEF79337,human_development_LR002087,GLS|SLC17A6,GRIA3,GLS|SLC17A6>>GRIA3,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRIA4,,,,,2133,DEVCOMLR:9606:BEF76000D531,human_development_LR002088,GLS|SLC17A6,GRIA4,GLS|SLC17A6>>GRIA4,ligand_complex,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
GLS,SLC17A6,,,GRIK1,GRIK4,,,,2134,DEVCOMLR:9606:38B50E07F325,human_development_LR002089,GLS|SLC17A6,GRIK1|GRIK4,GLS|SLC17A6>>GRIK1|GRIK4,ligand_and_receptor_complex,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance;complex_interaction,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,development,legacy_context_member,,,0,,0
