L1,L2,R1,R2,R3,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
BMP10,,BMPR1B,,,5844,DEVCOMLR:9541:B30D012C2B6D,mfascicularis_development_LR005760,BMP10,BMPR1B,BMP10>>BMPR1B,simple,1,1,BMP10>>BMPR1B,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,15621726;16049014;31127068,0,0,,0,0,,,,15621726;16049014;31127068,3,3,Orthology_inferred,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,orthology_inferred_new,0,0,single_source;orthology_inferred,,0,,,mfascicularis,Macaca fascicularis,9541,development,generic_prior_all_no_RTF_universe,,,0,,0
BMP10,,FFAR2,,,5845,DEVCOMLR:9541:F8C221B450A5,mfascicularis_development_LR005761,BMP10,FFAR2,BMP10>>FFAR2,simple,1,1,BMP10>>FFAR2,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,,0,0,,0,0,,,,,0,0,Orthology_inferred,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,orthology_inferred_new,0,0,single_source;orthology_inferred,,0,,,mfascicularis,Macaca fascicularis,9541,development,generic_prior_all_no_RTF_universe,,,0,,0
BMP10,,VSIR,,,5846,DEVCOMLR:9541:73D51AC449F3,mfascicularis_development_LR005762,BMP10,VSIR,BMP10>>VSIR,simple,1,1,BMP10>>VSIR,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,,0,0,,0,0,,,,,0,0,Orthology_inferred,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,orthology_inferred_new,0,0,single_source;orthology_inferred,,0,,,mfascicularis,Macaca fascicularis,9541,development,generic_prior_all_no_RTF_universe,,,0,,0
NTN1,,UNC5D,,,5847,DEVCOMLR:9541:739B9948100C,mfascicularis_development_LR005763,NTN1,UNC5D,NTN1>>UNC5D,simple,1,1,NTN1>>UNC5D,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,9126742;21673655,0,0,,0,0,,,,9126742;21673655,2,2,Orthology_inferred,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,orthology_inferred_new,0,0,single_source;orthology_inferred,,0,,,mfascicularis,Macaca fascicularis,9541,development,generic_prior_all_no_RTF_universe,,,0,,0
NTN1,,UNC5A,,,5848,DEVCOMLR:9541:CD35F56D6309,mfascicularis_development_LR005764,NTN1,UNC5A,NTN1>>UNC5A,simple,1,1,NTN1>>UNC5A,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,9126742;22685302;28710382,0,0,,0,0,,,,9126742;22685302;28710382,3,3,Orthology_inferred,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,orthology_inferred_new,0,0,single_source;orthology_inferred,,0,,,mfascicularis,Macaca fascicularis,9541,development,generic_prior_all_no_RTF_universe,,,0,,0
NTN1,,NEO1,,,5849,DEVCOMLR:9541:6E788316CDC7,mfascicularis_development_LR005765,NTN1,NEO1,NTN1>>NEO1,simple,1,1,NTN1>>NEO1,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,8861902;12636918;28245592,0,0,,0,0,,,,8861902;12636918;28245592,3,3,Orthology_inferred,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,orthology_inferred_new,0,0,single_source;orthology_inferred,,0,,,mfascicularis,Macaca fascicularis,9541,development,generic_prior_all_no_RTF_universe,,,0,,0
FGF19,,FGFR1,,,5850,DEVCOMLR:9541:3E7C1F43D9C8,mfascicularis_development_LR005766,FGF19,FGFR1,FGF19>>FGFR1,simple,1,1,FGF19>>FGFR1,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,16597617;22442730;25772309,0,0,,0,0,,,,16597617;22442730;25772309,3,3,Orthology_inferred,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,orthology_inferred_new,0,0,single_source;orthology_inferred,,0,,,mfascicularis,Macaca fascicularis,9541,development,generic_prior_all_no_RTF_universe,,,0,,0
FGF19,,FGFR2,,,5851,DEVCOMLR:9541:3E391125E23B,mfascicularis_development_LR005767,FGF19,FGFR2,FGF19>>FGFR2,simple,1,1,FGF19>>FGFR2,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,16597617;25772309,0,0,,0,0,,,,16597617;25772309,2,2,Orthology_inferred,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,orthology_inferred_new,0,0,single_source;orthology_inferred,,0,,,mfascicularis,Macaca fascicularis,9541,development,generic_prior_all_no_RTF_universe,,,0,,0
FGF19,,FGFR3,,,5852,DEVCOMLR:9541:77D1B921AC2A,mfascicularis_development_LR005768,FGF19,FGFR3,FGF19>>FGFR3,simple,1,1,FGF19>>FGFR3,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,16597617;25772309,0,0,,0,0,,,,16597617;25772309,2,2,Orthology_inferred,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,orthology_inferred_new,0,0,single_source;orthology_inferred,,0,,,mfascicularis,Macaca fascicularis,9541,development,generic_prior_all_no_RTF_universe,,,0,,0
FGF19,,KLB,,,5853,DEVCOMLR:9541:802F02FE9B38,mfascicularis_development_LR005769,FGF19,KLB,FGF19>>KLB,simple,1,1,FGF19>>KLB,0,0,0,0,0,0,0,0,0,0,0,1,0,LIANA+,1,1,0,,LIANA+,1,nan,22442730;30944224,0,0,,0,0,,,,22442730;30944224,2,2,Orthology_inferred,1,Ensembl Compara/BioMart,NCBI/Ensembl_orthology_mapped,1,orthology_inferred_new,0,0,single_source;orthology_inferred,,0,,,mfascicularis,Macaca fascicularis,9541,development,generic_prior_all_no_RTF_universe,,,0,,0
