from,to
EPAS1,LRP4-AS1
EPAS1,IVNS1ABP
EPAS1,BMI1
EPAS1,CAPRIN1
EPAS1,MC1R
EPAS1,COG7
EPAS1,C1QL4
EPAS1,TIMM10
EPAS1,OSCP1
EPAS1,LSP1
EPAS1,LOC100507634
EPAS1,SLC11A2
EPAS1,IFT172
EPAS1,PRR4
EPAS1,TAGLN2
EPAS1,NARS2
EPAS1,APOLD1
EPAS1,FADD
EPAS1,DHCR7
EPAS1,CTNNBL1
EPAS1,AASDHPPT
EPAS1,ORC1
EPAS1,LOC100507283
EPAS1,MRPL37
EPAS1,MRPL34
EPAS1,NLN
EPAS1,PPP1CB
EPAS1,PPP1CC
EPAS1,MPPED2
EPAS1,VSIG10
EPAS1,PPP1R16A
EPAS1,NUCB2
EPAS1,SOCS2
EPAS1,PTS
EPAS1,ARPC5
EPAS1,RAB11FIP2
EPAS1,PHETA1
EPAS1,ARHGAP12
EPAS1,ARFIP2
EPAS1,COP1
EPAS1,PACSIN3
EPAS1,PHTF1
EPAS1,GPR88
EPAS1,COX8A
EPAS1,TMEM116
EPAS1,BEST3
EPAS1,SPA17
EPAS1,COLCA2
EPAS1,HCFC2
EPAS1,OR2L13
EPAS1,SOAT1
EPAS1,CNTN5
EPAS1,CDC42BPA
EPAS1,LINC01703
EPAS1,POU2F1
EPAS1,COL13A1
EPAS1,GPSM2
EPAS1,PICALM
EPAS1,PRXL2B
EPAS1,PRXL2A
EPAS1,WAPL
EPAS1,F5
EPAS1,TRIOBP
EPAS1,TAF1D
EPAS1,MFSD5
EPAS1,MAGI3
EPAS1,LY6K
EPAS1,TYW3
EPAS1,FOXRED1
EPAS1,CRYZL2P-SEC16B
EPAS1,SCAMP1
EPAS1,TSPAN4
EPAS1,MIR5700
EPAS1,RAB38
EPAS1,HSPA8
EPAS1,CEP83
EPAS1,P4HA1
EPAS1,HSD52
EPAS1,RPN2
EPAS1,ASB1
EPAS1,LOC101928728
EPAS1,ENKUR
EPAS1,SNAPIN
EPAS1,LYPLAL1
EPAS1,TUT7
EPAS1,SLC25A4
EPAS1,SGMS1-AS1
EPAS1,KIF5B
EPAS1,IFNGR1
EPAS1,USP44
EPAS1,VDAC1
EPAS1,FPGT-TNNI3K
EPAS1,DNAJC30
EPAS1,NEURL2
EPAS1,TMPRSS5
EPAS1,ZMYM1
EPAS1,ZMYM4
EPAS1,ZMYM5
EPAS1,ANO6
EPAS1,SLC2A5
EPAS1,TBC1D32
EPAS1,TMEM126A
EPAS1,NSMCE4A
EPAS1,ADD3
EPAS1,CASZ1
EPAS1,SH2D2A
EPAS1,PAN3
EPAS1,LOC102724064
EPAS1,STMN1
EPAS1,ABRAXAS2
EPAS1,CRYZL2P
EPAS1,BCAN
EPAS1,FBL
EPAS1,SEMA4B
EPAS1,SCN4B
EPAS1,EDARADD
EPAS1,HOXC13
EPAS1,LINC01351
EPAS1,UBE4B
EPAS1,LDB1
EPAS1,TPT1
EPAS1,CADM1
EPAS1,CNNM1
EPAS1,PITHD1
EPAS1,COL24A1
EPAS1,CC2D1B
EPAS1,BCCIP
EPAS1,DIP2B
EPAS1,TKFC
EPAS1,LINC00702
EPAS1,FKBP9
EPAS1,AK2
EPAS1,IBA57-DT
EPAS1,ALDH9A1
EPAS1,YAP1
EPAS1,FLAD1
EPAS1,HPS6
EPAS1,NCKIPSD
EPAS1,ARID1A
EPAS1,SUDS3
EPAS1,LNCTAM34A
EPAS1,ENDOD1
EPAS1,USP1
EPAS1,STAT6
EPAS1,PDE4B
EPAS1,ALDOC
EPAS1,MAP3K14
EPAS1,BTBD1
EPAS1,FAAH
EPAS1,ATRN
ERF,ADAM17
ERF,ALG5
ERF,ITGB1
ERF,BECN1
ERF,NSD1
ERF,JMJD6
ERF,VCAM1
ERF,FOXP1
ERF,CCN3
ERF,MTHFR
ERF,ARRDC3
ERF,CXCL8
ERF,KMT2A
ERF,IRAK1
ERF,GADD45A
ERF,PVT1
ERF,GCLM
ERF,ARHGDIA
ERF,PTEN
ERF,PANX1
ERF,CCNG2
ERF,YAP1
ERG,ADAM17
ERG,CTSC
ERG,NFKB1
ERG,PROCR
ERG,MEN1
ERG,BAK1
ERG,CALCRL
ERG,PPP1R12A
ERG,METTL14
ERG,ERP44
ERG,SIRT2
ERG,LMO2
ERG,PANX1
ERG,TFPI
ESR1,CHST8
ESR1,MIR3168
ESR1,CHMP5
ESR1,LRRC26
ESR1,MIR193A
ESR1,LINC00322
ESR1,GATA3-AS1
ESR1,LOC730183
ESR1,TEX22
ESR1,C1orf56
ESR1,GDPGP1
ESR1,SNORD4A
ESR1,LINC01750
ESR1,ACSS1
ESR1,NEDD8-MDP1
ESR1,JARID2-AS1
ESR1,MIR6813
ESR1,LPP-AS2
ESR1,ADGRB2
ESR1,PRR34-AS1
ESR1,ZW10
ESR1,PITPNC1
ESR1,DLGAP4-AS1
ESR1,NAT9
ESR1,HAR1A
ESR1,GABPB2
ESR1,RTEL1-TNFRSF6B
ESR1,SNRPD3
ESR1,PKP3
ESR1,MIR4634
ESR1,PLCD3
ESR1,LINC00323
ESR1,SNORD124
ESR1,DLGAP1-AS1
ESR1,DLGAP1-AS2
ESR1,LINC02533
ESR1,LINC02532
ESR1,MIR5689HG
ESR1,WDR90
ESR1,WDR97
ESR1,LINC01426
ESR1,RNF208
ESR1,MIR6777
ESR1,MIR6775
ESR1,SMIM13
ESR1,SMIM15
ESR1,PIP5K1C
ESR1,INKA2-AS1
ESR1,MIR1251
ESR1,IL2RB
ESR1,UBALD1
ESR1,UBALD2
ESR1,IGSF9
ESR1,SLC37A4
ESR1,OLMALINC
ESR1,FASN
ESR1,MIR7113
ESR1,CALR3
ESR1,PLEKHF2
ESR1,MAPKAPK3
ESR1,LINC00886
ESR1,LRRC14
ESR1,MIR762HG
ESR1,LINC00311
ESR1,LINC00316
ESR1,FLJ42393
ESR1,CDCA4
ESR1,ELOVL2-AS1
ESR1,UGDH
ESR1,TSEN54
ESR1,GTF3C2
ESR1,PRELID3B
ESR1,CHKA
ESR1,SCARF1
ESR1,SNORD42B
ESR1,MIR6822
ESR1,GFER
ESR1,PPP1R14B
ESR1,LOC100507437
ESR1,DSCR8
ESR1,TYSND1
ESR1,LOC101928068
ESR1,MAPK8
ESR1,CREB3L1
ESR1,MIR548F3
ESR1,ZNF428
ESR1,NEDD8
ESR1,C2CD4D
ESR1,PGM2L1
ESR1,EMP2
ESR1,LOC105371795
ESR1,MISP3
ESR1,LINC02288
ESR1,APOC3
ESR1,PPM1K-DT
ESR1,MIR4647
ESR1,MIR135A2
ESR1,PTRH1
ESR1,TNK2-AS1
ESR1,LOC101927911
ESR1,C2CD4D-AS1
ESR1,XAB2
ESR1,TMEM127
ESR1,TMEM203
ESR1,EEF1D
ESR1,RPL7
ESR1,HOOK2
ESR1,HOOK1
ESR1,LOC105370941
ESR1,SLC7A2
ESR1,RNF139-AS1
ESR1,TIGD5
ESR1,DNAJC17
ESR1,LOC101928105
ESR1,TPGS1
ESR1,EME2
ESR1,PCP2
ESR1,TBC1D16
ESR1,MIR101-2
ESR1,CXCR5
ESR1,HAGHL
ESR1,MAMDC4
ESR1,EFCAB2
ESR1,MAPK6-DT
ESR1,SLMO2-ATP5E
ESR1,CEBPG
ESR1,LRTM2
ESR1,ACSF2
ESR1,LOC646736
ESR1,RGS16
ESR1,RGS19
ESR1,C1orf194
ESR1,MGRN1
ESR1,CLIC3
ESR1,ZNF8
ESR1,CDR2L
ESR1,C14orf132
ESR1,RHPN1
ESR1,MIR4728
ESR1,RPL13AP20
ESR1,TOB2
ESR1,MIR548AL
ESR1,MIR548AM
ESR1,MIR548AH
ESR1,THSD4-AS2
ESR1,MIR548A2
ESR1,LINC01522
ESR1,LOC613206
ESR1,MIR1910
ESR1,LLGL2
ESR1,LMNA
ESR1,RTL10
ESR1,DPEP2
ESR1,YAF2
ESR1,SNORD68
ESR1,APOO
ESR1,LINC01778
ESR1,ACBD4
ESR1,RBMS3-AS1
ESR1,MRPL48
ESR1,NSD2
ESR1,CIB3
ESR1,WFIKKN1
ESR1,JMJD8
ESR1,SLC9A3R2
ESR1,PLA2G4E
ESR1,CLK3
ESR1,LINC02613
ESR1,FAM83H
ESR1,LOC642648
ESR1,PDCD4
ESR1,HAR1B
ESR1,LSR
ESR1,LOC101928718
ESR1,HM13-AS1
ESR1,LINC02130
ESR1,NDOR1
ESR1,ABHD8
ESR1,TWF2
ESR1,ABALON
ESR1,ITFG2-AS1
ESR1,EXOSC4
ESR1,LINC01639
ESR1,INS-IGF2
ESR1,ERP27
ESR1,LINC01348
ESR1,LINC01344
ESR1,BOD1
ESR1,LOC339059
ESR1,LINC02082
ESR1,SMIM15-AS1
ESR1,MIR33B
ESR1,NOP53
ESR1,IRF2BP1
ESR1,USP35
ESR1,KIF26A
ESR1,MIR5094
ESR1,GSK3B
ESR1,UBC
ESR1,URAHP
ESR1,MIR3150BHG
ESR1,PUM2
ESR1,MIR4691
ESR1,SMAGP
ESR1,COMTD1
ESR1,CHAD
ESR1,CIAO1
ESR1,MIR587
ESR1,SNORA92
ESR1,CIB1
ESR1,C6orf132
ESR1,THEM5
ESR1,GUCD1
ESR1,C11orf24
ESR1,SLC34A3
ESR1,TEX36
ESR1,EIF3B
ESR1,LOC105370619
ESR1,PADI4
ESR1,PPP1R3E
ESR1,IL6R-AS1
ESR1,BANF1
ESR1,TMEM210
ESR1,RHPN1-AS1
ESR1,HYOU1
ESR1,SH3YL1
ESR1,PRELID1
ESR1,SETD1B
ESR1,IL17B
ESR1,FAM89B
ESR1,SPIN1
ESR1,MIR320B1
ESR1,FLJ31104
ESR1,SNX17
ESR1,LINC00471
ESR1,MIR6884
ESR1,MIR6887
ESR1,MIR6882
ESR1,APOA4
ESR1,GHRH
ESR1,XXYLT1-AS1
ESR1,LOC102723665
ESR1,PPP5C
ESR1,PRDX1
ESR1,PSD4
ESR1,MADCAM1
ESR1,CD22
ESR1,PIEZO1
ESR1,FXYD3
ESR1,MAFK
ESR1,MAFF
ESR1,LINC01311
ESR1,AP4B1
ESR1,LOC101929411
ESR1,LOC100129484
ESR1,PCAT29
ESR1,DGKZ
ESR1,LOC105378614
ESR1,RTEL1
ESR1,MORF4L2-AS1
ESR1,VEGFB
ESR1,SSH3
ESR1,TRIB1
ESR1,LOC100129917
ESR1,STIP1
ESR1,NDUFB9
ESR1,HOXC-AS3
ESR1,HOXC-AS2
ESR1,DCLRE1B
ESR1,SPTSSB
ESR1,ZNF263
ESR1,MIR6510
ESR1,TGIF2-RAB5IF
ESR1,FAM110A
ESR1,MYLK
ESR1,GLUL
ESR1,LOC107984282
ESR1,REM2
ESR1,MIR3621
ESR1,HDHD5-AS1
ESR1,LINC01214
ESR1,TMC6
ESR1,TMC8
ESR1,RNF139
ESR1,EIF1AD
ESR1,PMVK
ESR1,PHPT1
ESR1,DAAM1
ESR1,KRT7-AS
ESR1,SOCS2-AS1
ESR1,LOC283038
ESR1,IL6R
ESR1,ATG16L2
ESR1,DDX20
ESR1,DSCR4
ESR1,GPAA1
ESR1,SYPL1
ESR1,BRICD5
ESR1,LINC01503
ESR1,LINC00365
ESR1,SLC35B2
ESR1,S100A9
ESR1,SHB
ESR1,NUDT13
ESR1,MIR6784
ESR1,CXorf58
ESR1,TMEM88
ESR1,LINC01714
ESR1,PFDN4
ESR1,NACA4P
ESR1,GPD1L
ESR1,MIR563
ESR1,UMODL1
ESR1,KCNK15-AS1
ESR1,METTL27
ESR1,ZNF8-ERVK3-1
ESR1,RAB24
ESR1,LOC101929140
ESR1,NKILA
ESR1,RDH10
ESR1,CD151
ESR1,MIR6070
ESR1,INS
ESR1,RPL23A
ESR1,ADAMTSL4
ESR1,LFNG
ESR1,CA9
ESR1,C17orf99
ESR1,LINC01948
ESR1,LOC105372672
ESR1,SIRT4
ESR1,KDM6B
ESR1,TENT5C
ESR1,IER3-AS1
ESR1,MIR6737
ESR1,OPRL1
ESR1,SCUBE2
ESR1,MIR6860
ESR1,LOC102723493
ESR1,LBHD1
ESR1,VEZF1
ESR1,SLC16A5
ESR1,HOTAIR
ESR1,PAXX
ESR1,MIR3936HG
ESR1,LOC100128653
ESR1,APOA1-AS
ESR1,TUBB4B
ESR1,LINC01089
ESR1,LINC00689
ESR1,MIR607
ESR1,UGDH-AS1
ESR1,MIR5691
ESR1,NME3
ESR1,THRAP3
ESR1,SQSTM1
ESR1,LOC101927378
ESR1,SBNO1
ESR1,ZBTB42
ESR1,ERVK3-1
ESR1,ATXN1
ESR1,TPD52
ESR1,KRT24
ESR1,LOC107985856
ESR1,SMARCD2
ESR1,PDLIM4
ESR1,PPFIA1
ESR1,MIR5188
ESR1,IER5
ESR1,LINC01553
ESR1,RAB10
ESR1,RAB15
ESR1,MIR7114
ESR1,SLC35G6
ESR1,LINC00887
ESR1,MIR3150B
ESR1,CD160
ESR1,RNASEH2C
ESR1,LOC100506098
ESR1,TNFRSF6B
ESR1,LOC285593
ESR1,SPINK4
ESR1,FLYWCH1
ESR1,LINC00921
ESR1,MLXIP
ESR1,PARTICL
ESR1,LOC112694756
ESR1,BRWD1-AS1
ESR1,ADCK1
ESR1,ACTG1
ESR1,LOC101928841
ESR1,BCL7A
ESR1,RAI1-AS1
ESR1,SLC6A6
ESR1,SCARNA6
ESR1,SCARNA5
ESR1,MIR1199
ESR1,TOM1L1
ESR1,C19orf44
ESR1,LOC101927502
ESR1,LINC00518
ESR1,LURAP1L
ESR1,PLCB3
ESR1,KCNK4-TEX40
ESR1,NORAD
ESR1,ELF1
ESR1,GMPR2
ESR1,PLEKHG5
ESR1,LINC02038
ESR1,B4GALT1-AS1
ESR1,LOC105370024
ESR1,LINC01270
ESR1,FLJ31356
ESR1,DNAJC4
ESR1,NUDT16L1
ESR1,GZF1
ESR1,MDP1
ESR1,ERBB3
ESR1,IBTK
ESR1,MIR26B
ESR1,NDUFS8
ESR1,CPNE7
ESR1,DDX42
ESR1,LOC100129878
ESR1,ATP5F1E
ESR1,RILP
ESR1,ATP6AP2
ESR1,LOC101928251
ESR1,MCFD2
ESR1,PTPRH
ESR1,TMIE
ESR1,LOC100506691
ESR1,LINC01488
ESR1,LINC01730
ESR1,CLDN3
ESR1,CLDN6
ESR1,C1orf159
ESR1,LINC01132
ESR1,LOC100128164
ESR1,TATDN1
ESR1,LRP10
ESR1,SLC50A1
ESR1,MAL
ESR1,RNU4-2
ESR1,RNU4-1
ESR1,PAK4
ESR1,MIR4284
ESR1,CATSPERZ
ESR1,MIR548Z
ESR1,MIR548C
ESR1,LINC01303
ESR1,UQCC3
ESR1,POLR2A
ESR1,MIR8072
ESR1,LINC01353
ESR1,ACP1
ESR1,PET100
ESR1,MIR1244-2
ESR1,MIR1244-4
ESR1,MIR5194
ESR1,KPNA3
ESR1,CDK3
ESR1,RPL13
ESR1,LOC102724467
ESR1,MIR203A
ESR1,MIR203B
ESR1,ZNF775
ESR1,PGP
ESR1,SRRM2-AS1
ESR1,UBL4B
ESR1,LOC105372480
ESR1,MIR3150A
ESR1,ARHGEF39
ESR1,BASP1-AS1
ESR1,PRR14
ESR1,CNOT8
ESR1,SLC12A3
ESR1,CRACR2B
ESR1,MIR138-2
ESR1,CCR7
ESR1,OPLAH
ESR1,MRPL34
ESR1,MRPL38
ESR1,THOC6
ESR1,PPM1K
ESR1,MIR6847
ESR1,CASKIN2
ESR1,LOC101929054
ESR1,SAMD10
ESR1,BACH1-IT2
ESR1,CBARP
ESR1,MIR3194
ESR1,LY6E-DT
ESR1,PNPLA6
ESR1,LOC105371038
ESR1,PDCD4-AS1
ESR1,HOXC13-AS
ESR1,ARL8A
ESR1,TTC7A
ESR1,MIR6792
ESR1,CDC42BPG
ESR1,CCDC47
ESR1,CCDC40
ESR1,C1orf122
ESR1,LOC105371267
ESR1,HIPK1-AS1
ESR1,LOC100996263
ESR1,MRPS34
ESR1,GATA5
ESR1,MIR4664
ESR1,TRIOBP
ESR1,NR2F2-AS1
ESR1,LINC02352
ESR1,TSPAN1
ESR1,MIR4257
ESR1,MIR4254
ESR1,MIR4259
ESR1,RAB37
ESR1,RAB36
ESR1,RAB34
ESR1,TMEM268
ESR1,BDKRB2
ESR1,GCK
ESR1,PRSS30P
ESR1,LOC101928725
ESR1,IL1F10
ESR1,MED26
ESR1,LINC00437
ESR1,TFF2
ESR1,GTF2I
ESR1,C10orf62
ESR1,SLC2A8
ESR1,JADE2
ESR1,SCAANT1
ESR1,PAN2
ESR1,NDUFB10
ESR1,BRAT1
ESR1,STMN3
ESR1,JPT2
ESR1,SEMA4C
ESR1,HOXC12
ESR1,MIR378H
ESR1,LINC01979
ESR1,LINC01977
ESR1,MIR324
ESR1,DLEU2
ESR1,JRK
ESR1,LINC01359
ESR1,LOC101929217
ESR1,C19orf67
ESR1,TGIF2
ESR1,CYP2G1P
ESR2,PFN1
ESR2,MUS81
ESR2,IGFBP3
ESR2,ENDOG
ESR2,BAG6
ESR2,HLA-C
ESR2,F13A1
ESR2,FOXP1
ESR2,MFN2
ESR2,SHBG
ESR2,NLRP3
ESR2,SETD2
ESR2,CTPS1
ESR2,LGALS1
ESR2,BIRC5
ESR2,KMT2A
ESR2,CASP9
ESR2,USP22
ESR2,NFE2L2
ESR2,AHNAK
ESR2,PIK3CD
ESR2,GAS6
ESR2,SERPINA1
ESR2,DUSP5
ESR2,HTRA3
ESRRB,WNT3
ESRRB,YBX1
ESRRB,WNT7A
ESRRB,XIST
ESRRB,JMJD6
ESRRB,FADS2
ESRRB,XIAP
ESRRB,WNK1
ESRRB,WNT3A
ESRRB,ZEB1
ESRRB,ZEB2
ESRRB,ATP6AP2
ESRRB,YAP1
ESRRG,MCL1
ESRRG,MIR135B
ESRRG,KISS1
ESRRG,IL10
ESRRG,VCAM1
ESRRG,MFN2
ESRRG,APOA2
ESRRG,MIR942
ESRRG,TRAF6
ESRRG,CYP17A1
ESRRG,TPP1
ESRRG,CPT1A
ESRRG,CASP9
ESRRG,MOV10
ESRRG,BNIP3
ESRRG,AGT
ESRRG,PIK3CD
ESRRG,GDF2
ESRRG,SLC2A1
ESRRG,DUSP5
ESRRG,HTRA1
ETS2,YBX1
ETS2,WDR5
ETS2,XIST
ETS2,MUS81
ETS2,XIAP
ETS2,MALAT1
ETS2,MIR27A
ETS2,WNK1
ETS2,WNT3A
ETS2,ARHGDIA
ETS2,MIR21
ETV2,CFH
ETV2,MCL1
ETV2,ADAM17
ETV2,NRP1
ETV2,DOCK1
ETV2,ITGB1
ETV2,MEN1
ETV2,ABCG1
ETV2,FUT4
ETV2,FOXP1
ETV2,CCN2
ETV2,ANXA5
ETV2,PPP1R12A
ETV2,NLRP3
ETV2,ICAM1
ETV2,RHOA
ETV2,PCGF1
ETV2,MTHFR
ETV2,CXCL8
ETV2,TERC
ETV2,AKT1
ETV2,ZEB1
ETV2,CD93
ETV2,KHDRBS1
ETV2,BAX
ETV2,ATM
ETV2,PIK3CD
ETV2,TFPI
ETV2,USP5
ETV4,GSDMD
ETV4,MCL1
ETV4,ADAM17
ETV4,ALG5
ETV4,CHPF
ETV4,YBX1
ETV4,CTSC
ETV4,ARG2
ETV4,MEN1
ETV4,BAG6
ETV4,MYLIP
ETV4,FADS2
ETV4,MALAT1
ETV4,METTL14
ETV4,MIR200B
ETV4,BSG
ETV4,SIRT2
ETV4,CASP9
ETV4,ZEB1
ETV4,NFE2L2
ETV4,ARHGDIA
ETV4,AHNAK
ETV4,PANX1
ETV4,CCNG2
ETV4,ARNT
ETV4,NR0B2
ETV4,SASH1
ETV4,PNPLA6
ETV4,SERPINA1
ETV4,ARID1A
ETV6,NOTCH1
ETV6,ITGB2
ETV6,FAS
ETV6,IGF1
ETV6,BECN1
ETV6,CYBA
ETV6,BAG6
ETV6,XIAP
ETV6,MIR27A
ETV6,NLRP3
ETV6,HMGA1
ETV6,SNAI1
ETV6,STRN
ETV6,PTK2
ETV6,CD68
ETV6,KLRD1
ETV6,TNFSF11
ETV6,LMO2
ETV6,TERC
ETV6,ZEB1
ETV6,USP22
ETV6,GCLM
ETV6,PANX1
ETV6,AIM2
ETV6,ARID1A
EWSR1,PTPN11
EWSR1,MCL1
EWSR1,PFN1
EWSR1,PLAC1
EWSR1,HNRNPK
EWSR1,MIR15A
EWSR1,BECN1
EWSR1,SNHG5
EWSR1,PHLDA2
EWSR1,MUS81
EWSR1,PKD1
EWSR1,APOE
EWSR1,MYLIP
EWSR1,SNHG7
EWSR1,SHBG
EWSR1,TXN
EWSR1,MMADHC
EWSR1,MIR106B
EWSR1,HBZ
EWSR1,HMGN3
EWSR1,CD68
EWSR1,ARRDC3
EWSR1,CD151
EWSR1,TRIM72
EWSR1,LMO2
EWSR1,LASP1
EWSR1,FTL
EWSR1,PTMA
EWSR1,MIR141
EWSR1,BAX
EWSR1,HBA1
EWSR1,HBA2
EWSR1,CDK1
EWSR1,CD74
EWSR1,MIR25
EWSR1,USP5
EZH2,LOC101928370
EZH2,B3GALT5-AS1
EZH2,SMPD5
EZH2,LINC01750
EZH2,LOC643327
EZH2,TESC-AS1
EZH2,KRTAP5-AS1
EZH2,GFY
EZH2,LOC100286906
EZH2,PRAC1
EZH2,RNR2
EZH2,TRABD2B
EZH2,ELOVL2-AS1
EZH2,TGFBR3L
EZH2,MKX-AS1
EZH2,DOCK9-DT
EZH2,GDNF-AS1
EZH2,LBX1-AS1
EZH2,HAGLROS
EZH2,SOX9-AS1
EZH2,NKX1-1
EZH2,RORB-AS1
EZH2,ANKRD60
EZH2,FNDC10
EZH2,C1orf194
EZH2,LINC01685
EZH2,LOC100128253
EZH2,GVQW3
EZH2,RAPGEF4-AS1
EZH2,LINC02135
EZH2,LAMP5-AS1
EZH2,GPR158-AS1
EZH2,ZMIZ1-AS1
EZH2,C4orf48
EZH2,NKX2-1-AS1
EZH2,LOC100129175
EZH2,MSC-AS1
EZH2,IL6R-AS1
EZH2,C5orf49
EZH2,LINC01184
EZH2,LINC00866
EZH2,LOC729870
EZH2,LINC01664
EZH2,LEF1-AS1
EZH2,MEF2C-AS1
EZH2,BLACAT1
EZH2,PTCSC2
EZH2,GATA6-AS1
EZH2,C1orf94
EZH2,EPB41L4A-DT
EZH2,HOXC-AS3
EZH2,LOC441086
EZH2,C8orf88
EZH2,LINC01210
EZH2,KDM7A-DT
EZH2,LOC100128276
EZH2,SOCS2-AS1
EZH2,ARHGAP27P2
EZH2,EFL1P1
EZH2,LINC01159
EZH2,SATB1-AS1
EZH2,LINC00677
EZH2,LOC105378586
EZH2,LINC01875
EZH2,LINC01460
EZH2,VAV3-AS1
EZH2,IRAIN
EZH2,LOC101928307
EZH2,SPINT1-AS1
EZH2,TRHDE-AS1
EZH2,LOC100422781
EZH2,LINC01081
EZH2,LINC00682
EZH2,LINC00605
EZH2,LINC00602
EZH2,PRKCQ-AS1
EZH2,MIR6080
EZH2,CISTR
EZH2,LOC101926898
EZH2,FOXC2-AS1
EZH2,LOC105375690
EZH2,LOC101928847
EZH2,CCEPR
EZH2,GASAL1
EZH2,LOC101929234
EZH2,LOC101928977
EZH2,LINC01918
EZH2,BARX1-DT
EZH2,HNF4G
EZH2,MIR1-1HG-AS1
EZH2,EPHA5-AS1
EZH2,MIR3663HG
EZH2,LOC101929122
EZH2,CFAP99
EZH2,DINOL
EZH2,TEDC1
EZH2,ZNF337-AS1
EZH2,HMCN2
EZH2,LOC101929633
EZH2,LOC101929935
EZH2,VLDLR-AS1
EZH2,LINC00543
EZH2,PRKAG2-AS1
EZH2,LOC100129203
EZH2,FOXCUT
EZH2,HOXC13-AS
EZH2,LOC100505501
EZH2,C2orf72
EZH2,TMEM266
EZH2,LINC00237
EZH2,LOC101928796
EZH2,LINC01586
EZH2,MIR378B
EZH2,LOC101928416
FANCD2,YBX1
FANCD2,USP14
FANCD2,WNT7A
FANCD2,XIST
FANCD2,VCAM1
FANCD2,UCA1
FANCD2,WNK1
FANCD2,WNT3A
FANCD2,ZEB1
FANCD2,ZEB2
FANCD2,USP17L9P
FANCD2,VASH1
FANCD2,XRN1
FANCD2,UTS2
FANCD2,WTAP
FANCD2,YAP1
FANCD2,USP8
FIP1L1,MCL1
FIP1L1,RASA1
FIP1L1,PFN1
FIP1L1,CTSD
FIP1L1,ITGB1
FIP1L1,HNRNPK
FIP1L1,COMT
FIP1L1,CTF1
FIP1L1,ENDOG
FIP1L1,JMJD6
FIP1L1,CYBA
FIP1L1,FADS2
FIP1L1,FUT4
FIP1L1,FOXP1
FIP1L1,MALAT1
FIP1L1,PPP1R12A
FIP1L1,ERAP1
FIP1L1,VEGFA
FIP1L1,HIPK3
FIP1L1,CDKN1A
FIP1L1,MTHFR
FIP1L1,ARRDC3
FIP1L1,CD151
FIP1L1,TGFB1
FIP1L1,AKT1
FIP1L1,FTL
FIP1L1,FOXA1
FIP1L1,MOV10
FIP1L1,GADD45A
FIP1L1,ALKBH5
FIP1L1,BNIP3
FIP1L1,USP22
FIP1L1,PTMA
FIP1L1,PTEN
FIP1L1,TNFRSF1A
FIP1L1,CDK1
FIP1L1,ATP2B1
FIP1L1,ID3
FIP1L1,NR0B2
FIP1L1,SLC2A1
FIP1L1,YAP1
FIP1L1,ARID1A
FIP1L1,USP5
FLI1,DISC1
FLI1,MIR4707
FLI1,PDK2
FLI1,PTPMT1
FLI1,VPS13C
FLI1,TMEM160
FLI1,FOXN3
FLI1,ZNF302
FLI1,LOC100506639
FLI1,CEP83-DT
FLI1,LINC02427
FLI1,SDAD1P1
FLI1,TMEM35B
FLI1,ABI2
FLI1,PITPNC1
FLI1,DDI2
FLI1,TTC39B
FLI1,NAT9
FLI1,SLC35F6
FLI1,RAPGEF3
FLI1,EFCAB13
FLI1,ZFP41
FLI1,ANAPC4
FLI1,LINC01117
FLI1,SPAST
FLI1,DCT
FLI1,C22orf15
FLI1,COX7A2L
FLI1,SLC38A6
FLI1,SLC38A9
FLI1,CDIPT
FLI1,FANCC
FLI1,RPAIN
FLI1,PNO1
FLI1,PRUNE1
FLI1,IP6K2
FLI1,NFKBIB
FLI1,KLC2
FLI1,LINC01426
FLI1,EXTL3-AS1
FLI1,YWHAQ
FLI1,TF
FLI1,RWDD2A
FLI1,SLC4A2
FLI1,ABCB7
FLI1,PLCB1
FLI1,HERC5
FLI1,YY1AP1
FLI1,LINC00886
FLI1,SDCBP2-AS1
FLI1,EXOC3-AS1
FLI1,KIF16B
FLI1,LOC105377623
FLI1,PEX26
FLI1,HELB
FLI1,UPF1
FLI1,NIF3L1
FLI1,TMBIM1
FLI1,SGPL1
FLI1,PPP1R12A-AS1
FLI1,USB1
FLI1,ITSN2
FLI1,PRAF2
FLI1,LEPROTL1
FLI1,PLGRKT
FLI1,SPATA4
FLI1,C2orf50
FLI1,LHFPL5
FLI1,KLHL42
FLI1,LOC105370941
FLI1,ECH1
FLI1,DHX15
FLI1,SMIM29
FLI1,SMIM26
FLI1,MEN1
FLI1,LINC01600
FLI1,LOC100287015
FLI1,MAT2A
FLI1,ULK3
FLI1,C11orf54
FLI1,ATP2C1
FLI1,IKBKG
FLI1,CYREN
FLI1,FLVCR1-DT
FLI1,RHEBL1
FLI1,LOC100289495
FLI1,ZNF674-AS1
FLI1,ZNF134
FLI1,LINC00449
FLI1,UBE2D1
FLI1,FAM104B
FLI1,ALAS1
FLI1,MRPS22
FLI1,NOCT
FLI1,MIR1538
FLI1,EPHA1-AS1
FLI1,SMARCE1
FLI1,WDR77
FLI1,FZD1
FLI1,LOC730098
FLI1,MRPL20-AS1
FLI1,PIK3C2A
FLI1,C21orf91
FLI1,TRAPPC2B
FLI1,ZNF649-AS1
FLI1,SMAGP
FLI1,CECR3
FLI1,DISP1
FLI1,NIFK-AS1
FLI1,LINC01063
FLI1,AGBL2
FLI1,LINC02218
FLI1,CBR1
