L1,L2,L3,L4,R1,R2,R3,R4,R5,original_row_index,old_LR_ID,new_LR_ID,ligand_complex_key,receptor_complex_key,LR_complex_key,interaction_class,ligand_component_count,receptor_component_count,LR_simplex_key,src_CellChatDB,src_NicheNet,src_CellPhoneDB,src_CellTalkDB,src_CITEdb,src_connectomeDB2020,src_exFINDER,src_ICELLNET,src_NATMI,src_STRING,src_SingleCellSignalR,src_LIANA_plus,src_connectomeDB2025,source_databases,source_database_count,resource_membership_count,primary_source_count,legacy_sources,update_sources,LIANA_consensus_member,LIANA_underlying_sources,LIANA_references,ConnectomeDB2025_member,ConnectomeDB2025_exact_support,ConnectomeDB2025_match_type,ConnectomeDB2025_component_support,ConnectomeDB2025_component_support_complete,ConnectomeDB2025_evidence,ConnectomeDB2025_PMIDs,ConnectomeDB2025_component_PMIDs,unique_PMIDs,PMID_count,experimental_evidence_count,species_support_type,orthology_inferred,orthology_source,gene_symbol_mapping_status,is_valid_LR,provenance_status,previously_removed_invalid_source,rescued_by_valid_source,quality_flags,related_complex_id,legacy_member,legacy_contexts,legacy_files,species,species_scientific_name,taxid,context,context_assignment,ConnectomeDB2025_evidence_all,ConnectomeDB2025_evidence_best,n_exact_duplicates_merged,merged_from_row_indices,n_contained_interactions_removed_under_this_LR
EFNB1,,,,EPHA1,,,,,8778,DEVCOMLR:9606:F542F909F520,human_disease_LR008668,EFNB1,EPHA1,EFNB1>>EPHA1,simple,1,1,EFNB1>>EPHA1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
EFNB3,,,,EPHA1,,,,,8779,DEVCOMLR:9606:EA6E5182E1A4,human_disease_LR008669,EFNB3,EPHA1,EFNB3>>EPHA1,simple,1,1,EFNB3>>EPHA1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
GAL,,,,C5AR1,,,,,8780,DEVCOMLR:9606:6A45CC3DA623,human_disease_LR008670,GAL,C5AR1,GAL>>C5AR1,simple,1,1,GAL>>C5AR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
CXCL5,,,,C5AR1,,,,,8781,DEVCOMLR:9606:A9747330D7AF,human_disease_LR008671,CXCL5,C5AR1,CXCL5>>C5AR1,simple,1,1,CXCL5>>C5AR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
CXCL12,,,,C5AR1,,,,,8782,DEVCOMLR:9606:0E565949EF80,human_disease_LR008672,CXCL12,C5AR1,CXCL12>>C5AR1,simple,1,1,CXCL12>>C5AR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
NMU,,,,C5AR1,,,,,8783,DEVCOMLR:9606:17A03E8AA5A8,human_disease_LR008673,NMU,C5AR1,NMU>>C5AR1,simple,1,1,NMU>>C5AR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
CCL20,,,,C5AR1,,,,,8784,DEVCOMLR:9606:49A83A618F6F,human_disease_LR008674,CCL20,C5AR1,CCL20>>C5AR1,simple,1,1,CCL20>>C5AR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
CCL19,,,,C5AR1,,,,,8785,DEVCOMLR:9606:3E397304713C,human_disease_LR008675,CCL19,C5AR1,CCL19>>C5AR1,simple,1,1,CCL19>>C5AR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
CXCL16,,,,C5AR1,,,,,8786,DEVCOMLR:9606:AE9BB0DB2BD3,human_disease_LR008676,CXCL16,C5AR1,CXCL16>>C5AR1,simple,1,1,CXCL16>>C5AR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
CCL28,,,,C5AR1,,,,,8787,DEVCOMLR:9606:3371E05A12BF,human_disease_LR008677,CCL28,C5AR1,CCL28>>C5AR1,simple,1,1,CCL28>>C5AR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
HEBP1,,,,C5AR1,,,,,8788,DEVCOMLR:9606:CC4D52F8572A,human_disease_LR008678,HEBP1,C5AR1,HEBP1>>C5AR1,simple,1,1,HEBP1>>C5AR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
APLN,,,,C5AR1,,,,,8789,DEVCOMLR:9606:440DBCE6CE35,human_disease_LR008679,APLN,C5AR1,APLN>>C5AR1,simple,1,1,APLN>>C5AR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
NRG4,,,,ERBB3,,,,,8790,DEVCOMLR:9606:DF4CB14EFA53,human_disease_LR008680,NRG4,ERBB3,NRG4>>ERBB3,simple,1,1,NRG4>>ERBB3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
HBEGF,,,,ERBB3,,,,,8791,DEVCOMLR:9606:1EB085722CA3,human_disease_LR008681,HBEGF,ERBB3,HBEGF>>ERBB3,simple,1,1,HBEGF>>ERBB3,0,0,0,0,0,0,0,0,0,0,0,0,1,connectomeDB2025,1,1,1,,connectomeDB2025,0,,,1,1,exact_simplex,0,0,Direct,8626392,8626392,8626392,1,1,Direct,0,,HGNC_species_specific_table,1,legacy_plus_connectomeDB2025,0,0,single_source;direct_experimental_support,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,Direct,Direct,0,,0
ADM,,,,LHCGR,,,,,8792,DEVCOMLR:9606:1095DDAA5178,human_disease_LR008682,ADM,LHCGR,ADM>>LHCGR,simple,1,1,ADM>>LHCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
INSL3,,,,LHCGR,,,,,8793,DEVCOMLR:9606:504BE0C735F1,human_disease_LR008683,INSL3,LHCGR,INSL3>>LHCGR,simple,1,1,INSL3>>LHCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
ADM2,,,,LHCGR,,,,,8794,DEVCOMLR:9606:01E1D3DFE52C,human_disease_LR008684,ADM2,LHCGR,ADM2>>LHCGR,simple,1,1,ADM2>>LHCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
RLN3,,,,LHCGR,,,,,8795,DEVCOMLR:9606:A86DC36BBD2B,human_disease_LR008685,RLN3,LHCGR,RLN3>>LHCGR,simple,1,1,RLN3>>LHCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
PTH2,,,,LHCGR,,,,,8796,DEVCOMLR:9606:FAEBCA028B8E,human_disease_LR008686,PTH2,LHCGR,PTH2>>LHCGR,simple,1,1,PTH2>>LHCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
ADM,,,,FSHR,,,,,8797,DEVCOMLR:9606:DF95F59839C8,human_disease_LR008687,ADM,FSHR,ADM>>FSHR,simple,1,1,ADM>>FSHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
INSL3,,,,FSHR,,,,,8798,DEVCOMLR:9606:CC0CEC5C71F8,human_disease_LR008688,INSL3,FSHR,INSL3>>FSHR,simple,1,1,INSL3>>FSHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
ADM2,,,,FSHR,,,,,8799,DEVCOMLR:9606:2D029CAD2CB2,human_disease_LR008689,ADM2,FSHR,ADM2>>FSHR,simple,1,1,ADM2>>FSHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
RLN3,,,,FSHR,,,,,8800,DEVCOMLR:9606:BDA5B705003B,human_disease_LR008690,RLN3,FSHR,RLN3>>FSHR,simple,1,1,RLN3>>FSHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
PTH2,,,,FSHR,,,,,8801,DEVCOMLR:9606:6261F1B31744,human_disease_LR008691,PTH2,FSHR,PTH2>>FSHR,simple,1,1,PTH2>>FSHR,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
NMU,,,,EDNRB,,,,,8802,DEVCOMLR:9606:840CE2D1136A,human_disease_LR008692,NMU,EDNRB,NMU>>EDNRB,simple,1,1,NMU>>EDNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
PROK1,,,,EDNRB,,,,,8803,DEVCOMLR:9606:FD0F27984AF5,human_disease_LR008693,PROK1,EDNRB,PROK1>>EDNRB,simple,1,1,PROK1>>EDNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
KISS1,,,,EDNRB,,,,,8804,DEVCOMLR:9606:01C6ECAB25DF,human_disease_LR008694,KISS1,EDNRB,KISS1>>EDNRB,simple,1,1,KISS1>>EDNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
PROK2,,,,EDNRB,,,,,8805,DEVCOMLR:9606:90FDE38AC83B,human_disease_LR008695,PROK2,EDNRB,PROK2>>EDNRB,simple,1,1,PROK2>>EDNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
GHRL,,,,EDNRB,,,,,8806,DEVCOMLR:9606:D92C063E5813,human_disease_LR008696,GHRL,EDNRB,GHRL>>EDNRB,simple,1,1,GHRL>>EDNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
ADM,,,,HRH2,,,,,8807,DEVCOMLR:9606:C43235801B67,human_disease_LR008697,ADM,HRH2,ADM>>HRH2,simple,1,1,ADM>>HRH2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
INSL3,,,,HRH2,,,,,8808,DEVCOMLR:9606:A67E6FB369E6,human_disease_LR008698,INSL3,HRH2,INSL3>>HRH2,simple,1,1,INSL3>>HRH2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
ADM2,,,,HRH2,,,,,8809,DEVCOMLR:9606:67ECC558C9D2,human_disease_LR008699,ADM2,HRH2,ADM2>>HRH2,simple,1,1,ADM2>>HRH2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
RLN3,,,,HRH2,,,,,8810,DEVCOMLR:9606:1799D753608F,human_disease_LR008700,RLN3,HRH2,RLN3>>HRH2,simple,1,1,RLN3>>HRH2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
PTH2,,,,HRH2,,,,,8811,DEVCOMLR:9606:F1F44BBA647E,human_disease_LR008701,PTH2,HRH2,PTH2>>HRH2,simple,1,1,PTH2>>HRH2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
CXCL12,,,,CXCR1,,,,,8812,DEVCOMLR:9606:C8482C097102,human_disease_LR008702,CXCL12,CXCR1,CXCL12>>CXCR1,simple,1,1,CXCL12>>CXCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
NMU,,,,CXCR1,,,,,8813,DEVCOMLR:9606:E1682AFF3463,human_disease_LR008703,NMU,CXCR1,NMU>>CXCR1,simple,1,1,NMU>>CXCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
CCL20,,,,CXCR1,,,,,8814,DEVCOMLR:9606:6442EDE35F3D,human_disease_LR008704,CCL20,CXCR1,CCL20>>CXCR1,simple,1,1,CCL20>>CXCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
CCL19,,,,CXCR1,,,,,8815,DEVCOMLR:9606:2DD0EEB6B24D,human_disease_LR008705,CCL19,CXCR1,CCL19>>CXCR1,simple,1,1,CCL19>>CXCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
CXCL16,,,,CXCR1,,,,,8816,DEVCOMLR:9606:46932D83B813,human_disease_LR008706,CXCL16,CXCR1,CXCL16>>CXCR1,simple,1,1,CXCL16>>CXCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
CCL28,,,,CXCR1,,,,,8817,DEVCOMLR:9606:C530D3B974AD,human_disease_LR008707,CCL28,CXCR1,CCL28>>CXCR1,simple,1,1,CCL28>>CXCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
HEBP1,,,,CXCR1,,,,,8818,DEVCOMLR:9606:BEF80E8F4091,human_disease_LR008708,HEBP1,CXCR1,HEBP1>>CXCR1,simple,1,1,HEBP1>>CXCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
APLN,,,,CXCR1,,,,,8819,DEVCOMLR:9606:F147A9E305C8,human_disease_LR008709,APLN,CXCR1,APLN>>CXCR1,simple,1,1,APLN>>CXCR1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
CXCL12,,,,CXCR2,,,,,8820,DEVCOMLR:9606:98FF2B664529,human_disease_LR008710,CXCL12,CXCR2,CXCL12>>CXCR2,simple,1,1,CXCL12>>CXCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
NMU,,,,CXCR2,,,,,8821,DEVCOMLR:9606:E7E463D3175C,human_disease_LR008711,NMU,CXCR2,NMU>>CXCR2,simple,1,1,NMU>>CXCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
CCL20,,,,CXCR2,,,,,8822,DEVCOMLR:9606:09BD4DAD1E10,human_disease_LR008712,CCL20,CXCR2,CCL20>>CXCR2,simple,1,1,CCL20>>CXCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
CCL19,,,,CXCR2,,,,,8823,DEVCOMLR:9606:E71D5BB82BA3,human_disease_LR008713,CCL19,CXCR2,CCL19>>CXCR2,simple,1,1,CCL19>>CXCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
CXCL16,,,,CXCR2,,,,,8824,DEVCOMLR:9606:35B8691EAA51,human_disease_LR008714,CXCL16,CXCR2,CXCL16>>CXCR2,simple,1,1,CXCL16>>CXCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
CCL28,,,,CXCR2,,,,,8825,DEVCOMLR:9606:0252D50FF480,human_disease_LR008715,CCL28,CXCR2,CCL28>>CXCR2,simple,1,1,CCL28>>CXCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
HEBP1,,,,CXCR2,,,,,8826,DEVCOMLR:9606:94DCA3AD1C10,human_disease_LR008716,HEBP1,CXCR2,HEBP1>>CXCR2,simple,1,1,HEBP1>>CXCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development,human_L_R_development.csv,human,Homo sapiens,9606,disease,generic_prior_receptor_in_context_RTF,,,0,,0
APLN,,,,CXCR2,,,,,8827,DEVCOMLR:9606:C6000B5442EC,human_disease_LR008717,APLN,CXCR2,APLN>>CXCR2,simple,1,1,APLN>>CXCR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
NTS,,,,FPR2,,,,,8828,DEVCOMLR:9606:20F19444F60A,human_disease_LR008718,NTS,FPR2,NTS>>FPR2,simple,1,1,NTS>>FPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
CXCL5,,,,FPR2,,,,,8829,DEVCOMLR:9606:B84A05090F10,human_disease_LR008719,CXCL5,FPR2,CXCL5>>FPR2,simple,1,1,CXCL5>>FPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
XCL1,,,,FPR2,,,,,8830,DEVCOMLR:9606:9C19E789B0FB,human_disease_LR008720,XCL1,FPR2,XCL1>>FPR2,simple,1,1,XCL1>>FPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
CXCL12,,,,FPR2,,,,,8831,DEVCOMLR:9606:87722B4D3F29,human_disease_LR008721,CXCL12,FPR2,CXCL12>>FPR2,simple,1,1,CXCL12>>FPR2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,,,0,0,,0,0,,,,,0,0,Legacy_native,0,,,1,unresolved_legacy,0,0,unresolved_provenance,,1,development;disease,human_L_R_development.csv;human_L_R_disease.csv,human,Homo sapiens,9606,disease,legacy_context_member,,,0,,0
